t1:ϵ_t1:ϵ,t1:ϵ_t2:ϵ,t1:ϵ_t3:ϵ,t2:ϵ_t1:ϵ,t2:ϵ_t2:ϵ,t2:ϵ_t3:ϵ,t3:ϵ_t1:ϵ,t3:ϵ_t2:ϵ,t3:ϵ_t3:ϵ
0.5251957831347677,0.13627458862804342,0.2574685981865518,0.13627458862804342,0.4271649421240433,0.18553853008528354,0.25746859818655177,0.18553853008528354,0.9005596154813263
0.48451279397227043,0.09604068793430355,0.22459516016786255,0.09604068793430356,0.35372717641835477,0.2094080054717567,0.22459516016786257,0.2094080054717567,1.0024602889801248
0.46499622239334837,0.0677982901861502,0.20429116884273857,0.06779829018615019,0.302720329486279,0.18753330520490757,0.20429116884273857,0.18753330520490757,0.8899020588037573
0.45784044666637486,0.08994631635821064,0.202337278409914,0.08994631635821065,0.3420370904233598,0.17128616247646403,0.202337278409914,0.17128616247646403,0.9542588388779213
0.3881175175587052,0.08309926180193211,0.18516169930075801,0.08309926180193214,0.3554717830861061,0.1526483176845008,0.18516169930075801,0.15264831768450077,0.9380309473797502
0.3869557451910622,0.0734699371170039,0.17655398005704442,0.07346993711700389,0.34997811577155924,0.1503268243148989,0.1765539800570444,0.1503268243148989,0.8843668934871334
0.3898676562523315,0.03444992603171487,0.18537659976635165,0.03444992603171487,0.37461961273905287,0.16061750698764735,0.18537659976635165,0.16061750698764735,0.8880935389697494
0.41160274886232207,0.04685111591197153,0.23253752257766436,0.04685111591197153,0.39471584200005894,0.09706586155938128,0.23253752257766436,0.09706586155938128,0.9054971972689925
0.4112774611574743,0.07075864684129843,0.2490222821920371,0.07075864684129843,0.4085906949734444,0.0591379457366999,0.2490222821920371,0.0591379457366999,0.88337366676384
0.37804988793940325,0.03671185877440704,0.1849093430771045,0.036711858774407045,0.3723673798984981,0.06478949669692233,0.18490934307710447,0.06478949669692233,0.9819541770256869
0.37195350542035904,0.03851433055053135,0.2232803960910282,0.03851433055053134,0.41945031318204473,0.10442093961500905,0.2232803960910282,0.10442093961500905,1.0891456971096944
0.3645422520688873,0.053125738079578225,0.22295130167118615,0.053125738079578225,0.3806789566688018,0.14699502830312586,0.22295130167118615,0.14699502830312586,1.1103471951000525
0.3732167249711603,0.053304981351756875,0.24844800641544768,0.053304981351756875,0.4004503826439976,0.14305719976161954,0.24844800641544768,0.14305719976161954,1.1225749141653998
0.3800908464522334,0.07011877209968263,0.29794219771768843,0.07011877209968265,0.4368348578443269,0.2056514994455501,0.29794219771768843,0.2056514994455501,1.1706690016156842
0.32946075392822766,0.0841948900367985,0.23230053259878908,0.08419489003679848,0.43567196545967285,0.20366235375236663,0.23230053259878905,0.20366235375236666,1.1800729670497698
0.3147640584533604,0.09157403245169976,0.20163225229114012,0.09157403245169976,0.45105193848834757,0.22769681819173232,0.20163225229114015,0.22769681819173238,1.0571022588681864
0.31648016629502734,0.11289006930661238,0.18746110207398634,0.11289006930661236,0.4472564499272015,0.19141295737414155,0.18746110207398634,0.19141295737414157,1.1254876860850644
0.3002731190949411,0.13388015454424634,0.1485124833535737,0.13388015454424634,0.43887121372180893,0.21869570176305314,0.1485124833535737,0.21869570176305309,1.1871563596767805
0.2561261402145216,0.08258710609732424,0.10933060494309345,0.08258710609732423,0.37074026832236656,0.18439618939687777,0.10933060494309343,0.18439618939687777,1.0360083263743243
0.2561423988336078,0.061269742920237666,0.09294002369202288,0.06126974292023767,0.3664954867407444,0.17215086469890042,0.09294002369202288,0.17215086469890042,1.0249525852922308
0.3111023772172802,0.02966227316460918,0.0795929129716441,0.02966227316460918,0.32486992148444416,0.14765641565579277,0.07959291297164411,0.14765641565579277,0.963890478024749
0.2809176356091407,0.0388390395120545,0.1198640642471985,0.038839039512054495,0.3447990441812851,0.2110617251256428,0.11986406424719852,0.2110617251256428,1.1246091717343802
0.33485632437071705,0.09418420894165258,0.16040092627310762,0.09418420894165258,0.34650169943957765,0.2866073478547467,0.16040092627310765,0.2866073478547467,1.0875177248712546
0.272540094114852,0.10357475551542365,0.11646364246870164,0.10357475551542367,0.39041847177332056,0.3106126978240671,0.11646364246870163,0.3106126978240671,1.1464642075152962
0.259092702383559,0.09353889588459757,0.09877450382696387,0.09353889588459759,0.3549357248548654,0.2913798958648163,0.09877450382696386,0.2913798958648163,1.1709386622870637
0.26228709301490255,0.10833921128011959,0.10799739076016777,0.10833921128011959,0.38826804930961073,0.3167283226190498,0.1079973907601678,0.3167283226190498,1.0715531075514724
0.2543058363348768,0.09888061954405827,0.12066539123131098,0.09888061954405827,0.37170287276738234,0.2459124740081856,0.12066539123131098,0.2459124740081856,1.0595622719919355
0.27329679557113107,0.1017491097045319,0.15349563701702926,0.10174910970453187,0.39419846800976616,0.26765222087598317,0.15349563701702926,0.26765222087598317,1.0333603734879842
0.25807660671330157,0.08546237556102243,0.12964504151472145,0.08546237556102243,0.40684034343148456,0.2630816482604786,0.12964504151472148,0.2630816482604786,1.0512870522596116
0.2598329412429427,0.10583117676674132,0.12458638201753025,0.1058311767667413,0.3919932361670085,0.22897363914198401,0.12458638201753022,0.22897363914198401,1.1191385907159141
0.2770373519483426,0.10122200849243576,0.08842950846925934,0.10122200849243573,0.37858749721650525,0.18452934015086175,0.08842950846925933,0.18452934015086175,1.085489561457075
0.2621603032137405,0.10986608038409841,0.06219020026291065,0.1098660803840984,0.3513700762548502,0.16702464149423035,0.062190200262910666,0.1670246414942304,1.163827672979062
0.2407969072910893,0.11946834791712173,0.004597989636853761,0.11946834791712171,0.3591982722871696,0.1373390183550276,0.004597989636853758,0.1373390183550276,1.055334896949109
0.24241210399727603,0.11270764976273936,0.0011541356838795994,0.11270764976273935,0.3733090695935471,0.18300167394611813,0.0011541356838796054,0.18300167394611813,1.11916056409675
0.2339011670985447,0.09687701677256401,0.043752238328592576,0.096877016772564,0.34431355940594144,0.19878117642671422,0.04375223832859256,0.19878117642671422,1.0376066012608138
0.20640652996549674,0.11033845711873821,0.05756116048950695,0.11033845711873823,0.3526005237044444,0.23841297536519893,0.05756116048950695,0.23841297536519893,1.0294717129994528
0.1973617976904613,0.10028998506852631,0.04910918733945402,0.10028998506852632,0.31054924871804584,0.2120600821593779,0.049109187339454026,0.21206008215937794,1.0487419347260034
0.1925223324836838,0.11182080870180379,0.08516938136177615,0.11182080870180379,0.3984609963715512,0.2617712219663352,0.08516938136177617,0.2617712219663352,0.9962437157012478
0.20595661842251003,0.1130413912143518,0.08196862334515796,0.11304139121435182,0.38001854763428344,0.1901396293006638,0.08196862334515796,0.1901396293006638,0.940137188825935
0.21938462050284246,0.10785841349695272,0.04581605259977162,0.10785841349695272,0.37576986727827627,0.18919502581821915,0.045816052599771624,0.18919502581821915,1.1275832633785985
0.2034351256271697,0.09053597556551118,0.025007164404484066,0.09053597556551118,0.35255334253845494,0.1687949822519032,0.025007164404484063,0.1687949822519032,1.0030506367248768
0.18964491591699045,0.1005070610040176,0.04554912397508279,0.10050706100401759,0.3654014281622058,0.16010123083183117,0.04554912397508279,0.16010123083183117,0.9715439749574208
0.16955032661261846,0.11971298390730419,0.04069047796524638,0.11971298390730417,0.4341143791932746,0.18305091511042512,0.04069047796524638,0.18305091511042512,1.020061530312109
0.17659707683987214,0.10866812186158345,0.01251151091070378,0.10866812186158344,0.41759970016456427,0.13519186932025948,0.012511510910703771,0.13519186932025948,0.988183730188667
0.16354112256177275,0.08654934512446598,-0.0005752181587748637,0.08654934512446597,0.3981810763487933,0.17974838133748286,-0.0005752181587748694,0.17974838133748286,1.0203153234148115
0.1671006147680632,0.08588670138323537,-0.02962887444261121,0.08588670138323537,0.39226613291296647,0.12708091822847406,-0.029628874442611218,0.12708091822847406,0.9450113448449327
0.15099819251856048,0.10216914850629301,-0.01078130496706637,0.102169148506293,0.41867191081519506,0.10994395956106796,-0.010781304967066379,0.10994395956106796,0.9509159699048092
0.1471193053616201,0.12889960164003703,0.009502073012832825,0.12889960164003703,0.4605719725489582,0.13175990329874113,0.009502073012832828,0.13175990329874113,0.9208784569026529
0.13246280914299924,0.11995611376515708,0.01995105620093441,0.11995611376515708,0.4868030435416585,0.23631140439962414,0.019951056200934396,0.23631140439962414,1.0956941044984772
0.16391311278878817,0.13178174414823524,0.037407708414652255,0.13178174414823526,0.4189165334109717,0.13442828492243625,0.03740770841465225,0.13442828492243625,1.0840411340141507
0.16239941081620526,0.14054859678378873,-0.003979278419430743,0.14054859678378875,0.4226085866084103,0.12726620871524352,-0.003979278419430727,0.12726620871524355,1.1113263849971406
0.16363796873790254,0.16004493521995222,0.0340337382630169,0.16004493521995225,0.47201810309692827,0.1251356645800177,0.03403373826301692,0.1251356645800177,1.0699439964598791
0.17214882728387004,0.17952968040876882,0.019868233793973587,0.1795296804087688,0.5231394614888188,0.08459605443016474,0.019868233793973584,0.08459605443016473,1.1409973784022536
0.16705126479036858,0.17213157274858829,-0.027127500538472356,0.17213157274858829,0.5319353582015238,0.0338942154997331,-0.027127500538472356,0.0338942154997331,0.9334499034065195
0.16966841083396206,0.1766252016158063,0.001618419318738299,0.17662520161580625,0.5448165125764923,0.09982011250908886,0.0016184193187382834,0.09982011250908882,1.1393678136022642
0.15760853019208163,0.15797070189155693,0.008523147641466694,0.15797070189155696,0.5119975433857188,0.11936692546693496,0.00852314764146669,0.11936692546693496,1.092485333027233
0.1578143083633844,0.15938659730527016,0.00429714726406278,0.15938659730527022,0.5446128171296623,0.12811529935964416,0.004297147264062805,0.12811529935964422,0.9958762222550018
0.1504887841566396,0.15001133933361116,-0.030436516979862577,0.15001133933361113,0.5558901429217203,0.0735208815562803,-0.03043651697986258,0.07352088155628028,1.1284746823043896
0.14080745605081557,0.14029670454043602,-0.06589307960094806,0.14029670454043597,0.5493426260700126,0.03941303542243036,-0.06589307960094806,0.039413035422430326,1.0950065525737567
0.15519875291707788,0.15139677049644376,-0.05314710115685035,0.15139677049644376,0.49509278794075845,-0.021495414561664976,-0.053147101156850333,-0.021495414561664962,0.9817377722265648
0.14780097611026252,0.15311251719687255,-0.011519992378332344,0.15311251719687255,0.5256983150645168,0.04370105507178614,-0.011519992378332346,0.04370105507178614,0.9498131146207156
0.14728708123869583,0.1421688482791065,0.02956729535320697,0.14216884827910653,0.5098462622728177,0.15172503631694514,0.02956729535320699,0.15172503631694517,1.0274871398696208
0.13973852784332746,0.1467568327401604,0.03840938972601719,0.14675683274016046,0.5403690501154276,0.1338255018192272,0.0384093897260172,0.1338255018192272,1.0019766562935795
0.16168420453245558,0.15110626118385817,0.051616625617416256,0.15110626118385817,0.5352427663744278,0.16093927024447335,0.051616625617416284,0.16093927024447338,1.0219747246740567
0.15846860389751175,0.14880794746701106,0.029820623509697476,0.14880794746701104,0.563171793390077,0.1974699417668605,0.02982062350969747,0.1974699417668605,1.1043764538486789
0.16276132701616777,0.13841245338603012,0.033627705127133437,0.13841245338603014,0.5617657153592889,0.23840763343723806,0.03362770512713345,0.23840763343723806,0.9668980502943354
0.17496780468324896,0.13959969477783044,0.01463423691872464,0.13959969477783044,0.5536542173724954,0.19966399153635475,0.014634236918724612,0.19966399153635475,1.1249674511600707
