t1:ID_t1:ID,t1:ID_t1:dam,t1:dam_t1:ID,t1:dam_t1:dam
0.5459278,0.16918822,0.16918822,0.536488
0.52719575,0.15131271,0.15131271,0.4786667
0.4782444,0.14739409,0.14739409,0.4772469
0.46010217,0.10437752,0.10437752,0.41249573
0.41166994,0.08640129,0.08640129,0.38390037
0.39119184,0.09871026,0.09871026,0.42056495
0.39662588,0.08803227,0.08803227,0.36280695
0.34200415,0.05210159,0.05210159,0.36718807
0.3235158,0.016861686,0.016861686,0.3418739
0.33517823,-0.0013241875,-0.0013241875,0.32900327
0.3275263,-0.02354123,-0.02354123,0.2862206
0.32316622,0.010809865,0.010809865,0.3166427
0.30509531,0.010418937,0.010418937,0.30587488
0.29307452,-0.01340851,-0.01340851,0.32446358
0.28010637,-0.038977314,-0.038977314,0.3281891
0.25541058,-0.07665968,-0.07665968,0.32145178
0.23165177,-0.046970658,-0.046970658,0.32626843
0.21480154,-0.027633207,-0.027633207,0.30440563
0.21058095,-0.051902764,-0.051902764,0.3207105
0.21055615,-0.05676953,-0.05676953,0.29132727
0.201451,-0.04249858,-0.04249858,0.30202258
0.20247884,-0.032913942,-0.032913942,0.28273398
0.22060442,-0.024165617,-0.024165617,0.27331066
0.22226954,-0.011493492,-0.011493492,0.26184562
0.20233487,-0.013283092,-0.013283092,0.26637864
0.19166571,-0.020535607,-0.020535607,0.25167888
0.18449745,-0.0038007612,-0.0038007612,0.27905896
0.17585619,-0.009558892,-0.009558892,0.26186526
0.18113881,-0.011486768,-0.011486768,0.24651171
0.19173732,-0.009082187,-0.009082187,0.22413978
0.2036946,-0.00030432973,-0.00030432973,0.2066461
0.20833771,0.019150022,0.019150022,0.19492501
0.21385539,0.015737003,0.015737003,0.19998448
0.20828038,0.013601218,0.013601218,0.20644958
0.21429364,0.00954261,0.00954261,0.19017783
0.22255026,0.022630343,0.022630343,0.19804886
0.20454836,0.017407106,0.017407106,0.18175155
0.22326258,0.028395142,0.028395142,0.18896627
0.24783133,0.016755002,0.016755002,0.18772496
0.24870522,0.032415327,0.032415327,0.20965706
0.26548648,0.027371481,0.027371481,0.19566134
0.2794737,0.023977509,0.023977509,0.23134136
0.32053217,0.01559974,0.01559974,0.24062262
0.30921054,0.024267428,0.024267428,0.2231767
0.28843874,0.0051662535,0.0051662535,0.20819083
0.29248846,0.002181877,0.002181877,0.19222106
0.29470655,-0.00078323664,-0.00078323664,0.19252208
0.27028245,0.0033663316,0.0033663316,0.18005179
0.24756207,2.4897816e-5,2.4897816e-5,0.19982775
0.25060427,-0.012776978,-0.012776978,0.20119368
0.24944687,0.00043717606,0.00043717606,0.20875491
0.24057138,0.0064303977,0.0064303977,0.2230223
0.22410071,-0.0037909572,-0.0037909572,0.2450264
0.20556068,-0.003659781,-0.003659781,0.2178872
0.20984328,0.002695123,0.002695123,0.21739201
0.19686587,0.01088879,0.01088879,0.21352221
0.2009327,-0.0014532256,-0.0014532256,0.205001
0.22455348,-0.005850752,-0.005850752,0.18324777
0.19329442,0.015197562,0.015197562,0.19205199
0.2188666,0.00016317907,0.00016317907,0.22211355
0.22720724,-0.015130181,-0.015130181,0.23948501
0.22425853,-0.012411442,-0.012411442,0.21681534
0.22953968,-0.00702276,-0.00702276,0.20758252
0.23776045,-0.014143691,-0.014143691,0.2027666
0.22133878,-0.008452852,-0.008452852,0.21950364
0.22618367,-0.020389182,-0.020389182,0.19408627
0.20750009,-0.015174433,-0.015174433,0.207506
0.21850596,-0.02337857,-0.02337857,0.21556124
0.22747003,-0.0059509687,-0.0059509687,0.22369523
0.20582433,-0.006498899,-0.006498899,0.22337867
0.19730861,-0.0004315779,-0.0004315779,0.23484863
0.19653372,0.0037960939,0.0037960939,0.2379842
0.2244429,0.0008363292,0.0008363292,0.229129
0.21325041,-0.011284624,-0.011284624,0.20285638
0.1895237,-0.004047772,-0.004047772,0.19618447
0.21111803,-0.0030870188,-0.0030870188,0.20472467
0.21892338,-0.0001913412,-0.0001913412,0.20113279
0.19698523,-0.004425459,-0.004425459,0.19247171
0.21895686,0.0013426341,0.0013426341,0.19670868
0.2362263,0.019133056,0.019133056,0.20898236
0.20012943,0.0079305135,0.0079305135,0.21559304
0.22813699,-0.002362965,-0.002362965,0.20821096
0.22866234,0.0058683488,0.0058683488,0.21705312
0.21159513,0.006242029,0.006242029,0.20478562
0.22917974,0.0029841063,0.0029841063,0.2095502
0.25505313,0.003660817,0.003660817,0.20369032
0.23836815,0.010815017,0.010815017,0.18619353
0.24545416,0.0060506035,0.0060506035,0.18347771
0.24999887,0.0117119225,0.0117119225,0.1923014
0.24455366,0.009725114,0.009725114,0.20698053
0.24277124,-0.01302585,-0.01302585,0.20005229
0.23685934,-0.004294612,-0.004294612,0.23188482
0.23495309,0.006564496,0.006564496,0.20911108
0.25204375,-0.009221721,-0.009221721,0.2516737
0.29310542,0.0081947055,0.0081947055,0.25259593
0.29574955,-0.021517001,-0.021517001,0.24112743
0.30559492,-0.019910054,-0.019910054,0.20907952
0.315118,-0.024839308,-0.024839308,0.19547595
0.2799739,-0.03485319,-0.03485319,0.1991924
0.27512398,-0.015016613,-0.015016613,0.20087732
