Covariance,Estimate,SD
t1_t1,0.28543934961979794,0.07058199469862285
t1_t2,0.12267982044277194,0.02442565164086698
t1_t3,0.06899936554590808,0.02336576658582686
t2_t1,0.12267982044277194,0.02442565164086698
t2_t2,0.6016904307454048,0.036640920321203425
t2_t3,0.08200820769157496,0.01626677345781457
t3_t1,0.06899936554590808,0.02336576658582686
t3_t2,0.08200820769157496,0.01626677345781457
t3_t3,0.35242104212299863,0.02783044805745647
