x1	x2	x3	x4	x5
0	0	0	0	0
0	0	.48203928089789805	0	.15942474918693555
0	.212427933201975	0	.022225061334034873	0
0	.12381386522604587	.21654038120617694	0	-.12409494205732491
1.3542180910558488	-1.5889574630085466	0	.8119481419981116	-.32219134590399723
0	.3572897449561437	-.30733954381083006	.8963894459283461	0
0	0	0	0	0
0	.1164349661390075	.26358253134974496	0	0
.27569882623101044	0	-.39661614461222394	-.4489105010903718	.8980789107541326
0	0	0	0	.7799233497921029
-.3898419067534331	0	0	0	0
.8485821585058563	0	.5959318842249871	.26211046218853284	.505241731999653
-.280058407794346	0	-.5282841075176108	0	.5460384564940488
0	0	0	0	0
.3436688310744552	0	0	0	1.271059968411035
0	0	0	0	-1.0662754267543064
-.3523092129537988	.26785111076679713	0	.09961449694639235	0
-.08461561583960552	.06372425369114121	-.028234678176678088	-1.3202144937011848	0
0	-1.1287195613829288	0	0	.1588603049235513
0	0	.970909585135117	-.034737340848368825	-1.2537051258448928
-.04771634070760422	.04409431169962891	0	.1812310907316736	0
0	0	0	-.09965714071335906	0
-.12583102351644598	0	0	-.28388090930355964	0
0	-1.0462846373691783	0	0	-.339701588570679
0	0	.01840714197587598	0	0
-.24924105354706502	.06284510254390316	0	0	0
0	0	0	.41998321818510714	0
-.6450563181454346	0	.10679396787042318	1.2083972701565346	-.9905397578150262
0	.43395653014483154	0	1.5383726723027096	0
0	0	0	0	.30883965930409485
0	0	0	0	0
0	0	-.9796501406607203	.45982840005697806	0
0	0	0	-.5792806438275544	-.12407160320616487
0	-.33680740747575555	0	.09703970210154614	-.16459413489853936
0	0	.03754106126773277	0	.35083200481761123
-.29819490457233916	-.14953045912845622	0	-.48392569624232495	-.5883079330506193
-.6527051063923648	0	-.4201285036115824	0	-.3045266525907798
-.5378752401355883	0	.20033764765331896	0	0
0	0	0	0	0
-.28590168028578583	0	0	-.5213012409980577	-.9529887970631161
.45461171567709513	0	0	0	.5003946221484035
0	-.8499847670513256	.4772471432881614	-.4165587877095164	0
0	0	.3070682200339421	0	-1.5939287159282158
.1726413986042698	-.1300451570989694	-.05909689180796089	0	.25502014580822985
0	0	.13809259675609153	0	0
0	-.17522414665539748	0	-1.5967575159329725	.6155244002523783
0	0	0	0	.40351045483808906
.009273770736654988	0	.063277508280558	0	0
.45221256773674723	-.08241536041790642	.2757782060589353	0	0
0	0	-.01546924021857743	0	0
