x1	x2	x3	x4	x5
1.821028094108294	0	-.07693365122289894	0	.13218200135006425
3.0608506470916046	0	0	-.16796697734587696	.22942751859341923
2.9600472250450447	.465963475837362	0	-.6698241657967743	.3955800947033151
1.871195280361606	.9070093786985056	.8237651081063984	2.1136134703155713	-.3995446918907797
1.7870743681037362	.8320003962279799	2.5240798573726035	1.3460247370923886	.17235215137501353
.9587809022475634	0	2.4945297974658556	.8538121974053559	-.46309019782234007
1.2060711117900447	0	2.0402311136386477	.29468114809491064	1.483954599168416
-.1920848870659449	-.9323417307488975	1.1080375975986962	0	.5129251087595255
-.25290195385548025	-1.796495902691969	0	0	0
0	0	0	0	0
.5495227352478353	.5592764038834447	-.15707032568876705	.8541232834704248	.46329278351343084
1.1537614280886124	.3099219144394456	.05436393333319235	-.47921598572779867	-.3192932241347316
.10414698295683109	.8569765395721058	1.017446093266155	.6962284696318346	-.7344284085510978
0	0	0	0	0
0	0	0	1.877300127463193	.6283824199502048
.5180989696449305	0	-.34419514168556453	-.21440641173972752	0
.23618846563167042	-.06144643772406588	-.810059590625644	-.6146116221144154	-.9947777858800299
-.4043058579702388	.4748338354071492	0	1.9932708091147266	-.9532494175953435
0	.20222074478930607	0	-.13221178541644443	-.3349733547419961
0	0	0	0	0
0	0	0	.4222762611540218	.5139011481835688
0	0	0	0	0
0	.6454495122579208	0	-1.1098840900253928	.22913319552497963
0	-.6564037917486787	.7684467570761435	0	0
0	0	0	.5519826068743069	.7746215357556026
0	0	-.08839298255430295	0	.9678017673956365
.5523962302312194	0	0	0	-.2522311241667361
-.046576866650761495	-.0895275303234181	0	0	-.10967045690581403
0	-.0751945036585302	0	0	0
0	.7672340282889495	0	0	-.71811691671881
0	0	0	1.394394328778838	0
0	.3219058133968082	0	0	-.15408687279060618
-.5516971020507668	1.4980388845515895	-.2473220100305788	0	.6922272487449412
0	0	0	0	-.7473635645216585
0	0	0	0	0
0	0	-.9890372429085781	0	0
.027832583579503023	0	0	0	.08718099575971003
-.21570401292377084	1.295575493182914	-.8886003173722935	.7588282055789237	0
0	0	-1.1630104307599918	-.24106070824807468	0
0	.24891068846801712	0	-2.4529163013625896	0
1.0149804744337187	.5658292830298016	.5134670611196278	-.5080409335885456	-.471494045730783
.6101265222871567	0	0	-.9593573816125105	-.06927933244146692
0	1.1056196296843668	.8594376377265975	0	.8449825536733312
.05390982923655552	0	0	0	0
0	0	0	0	0
0	0	0	0	-.7215103008060608
0	0	0	.3052591217741908	0
.14758045014996385	0	0	-.018512012800361355	.02493046929061616
0	.936461829147709	0	0	0
0	0	0	0	0
0	0	0	0	0
0	.12424354927087436	0	.14281060311197336	-.035213217591889445
0	0	1.0949544132384237	0	-.7439439102052121
0	0	1.0337339844210567	0	0
