x1	x2	x3	x4	x5
0	18.128194956627617	2.9208641176824988	-1.783082148913313	3.2284405276294956
-3.203565441954014	20.062523088190154	1.4446414954270161	-2.22742943859497	-.5717320669445827
-11.71130823359777	16.86667130063951	0	7.245034232079829	0
-8.355658279973378	17.878133654534057	0	-1.2388899533805608	0
0	17.237032463294188	0	0	0
0	18.007116749470267	-8.240986098634009	3.0213451262725455	.9862315354004532
-3.184296081488983	15.15463753697496	-7.5665255359476244	8.527938065044069	-1.1010611485722237
-8.349410980106708	17.77763621270324	-5.079209576684698	3.9289590867277164	-3.4310292460531517
-6.138299421353859	15.90978970873834	-12.39192220677378	11.079983288627792	2.6969774855542
-6.139252312163324	12.352313819609776	-11.86622187873764	9.917443688984491	-2.6470296399931517
-3.97196263202074	10.62205051576217	-11.740486219370998	6.088723602693631	0
0	11.647876570209787	-8.435138838879242	0	0
.5092321848689383	10.06954297906165	-6.5483874358716925	0	0
-.10879072502528575	10.697865865091568	-10.829104407722786	5.359558258118201	0
2.588542282916973	9.364577466172607	-10.127100623029888	8.451372118684782	-7.9290184562441155
4.957723661362836	4.325355371413998	-12.214249014820616	.3054397454480784	-9.458968276542752
-1.492563175855226	.08981761448173176	-17.000636710951536	0	-9.807758189465062
8.250000488983655	0	-10.848056603961826	0	-14.007501321227135
6.1325255941378565	0	-11.006483831490248	0	-9.96175591378873
0	0	-17.62672847375159	16.945035008419726	-18.767691792058812
-1.4695389119082514	2.0786008463261516	-16.774808557685322	13.792678863768806	-15.701183752913376
0	3.724871399540054	-11.939661652155216	17.667840113555478	-19.472690561663313
0	4.552316713153845	-.025754072909048187	9.966720387325159	-30.758462059061223
0	4.696688459448248	0	12.641312089005037	-28.636414020555744
0	5.872236593548562	.403915496971324	12.369568707098065	-26.666102929014045
0	4.5742722032853	1.4210580124792533	2.972963192452621	-21.779888667327402
0	9.835284558301518	0	11.028116326092304	-17.295171798165732
2.5877120557732107	14.014784943990678	0	3.408306254381997	-19.51605373346611
2.6631673487784697	10.699902418132611	0	2.971534312759184	-18.58270515407361
4.358176844559063	12.518684946438452	.1995271606246367	2.640134873656559	-17.012226325266063
6.143155459769508	14.719754240641848	4.7730142291589175	0	-14.473229299537845
8.44806528405578	13.786200376922748	.4152292582487651	-3.6031783807690827	0
8.484754943750385	18.62199850663541	0	.08696208970273189	-1.986286365076789
8.884492290331185	19.530216792029325	.20595728575799166	0	0
9.619010643029952	16.798469488912662	-.9545372431647586	.24846374701857132	0
14.08227231899667	17.855794236203167	0	-9.984721079922657	0
14.82499037648742	19.619100588641434	0	-14.380070092033561	-1.2356504096163992
10.435262013182479	15.510984410158203	-2.2975600346178506	-10.88286962065899	-10.888018475580038
11.029037976451518	14.083352769699323	-4.08903970969919	-9.301752398427523	-12.679196440677282
12.65398846416249	9.187674530612949	-6.511809644385776	-12.235871410864977	-10.3303524543913
8.475763315387816	10.579394915908377	-11.203992129951246	0	0
5.973205102154612	9.793955105905628	-6.920403705343208	0	-8.455597344853619
5.973742013600714	13.772581294559654	-9.05103210210907	0	0
5.063449025365276	16.17696945081653	-9.707821285265782	0	-5.744017785741398
3.8291682890937992	14.263246336395257	-9.34063034117099	0	-12.270953689777704
-3.757311909219968	10.730354653255048	-9.73425135059076	3.8856523726151164	-13.351517799578245
-.492483874528161	13.22730855520567	-14.077996433877278	8.367323282128881	-12.737249835597904
0	13.580575703012677	-12.042524108837146	8.83761543489817	-14.742978273266285
1.9942797853809122	11.581597654062644	-12.719566629469151	8.000427770754508	-12.231377988639466
0	11.594522283108827	-9.757276604707844	15.085351796553685	-11.554426963338415
0	12.554638849392202	-10.454700259273384	10.92792619331636	-7.263478401260194
0	16.100273936213597	-8.134396362686305	9.748840595681575	-7.465149234348377
0	16.503216671502475	-7.185988999304352	6.083531638519366	-5.632451573376034
7.884522741915629	16.30797625287724	-5.922852623982603	3.9345228579111584	0
3.4908043045758452	18.945209589735786	-4.900318324424781	5.109484774103051	0
5.212201624792151	22.095175507141324	3.191294689780582	6.536105837041201	0
0	26.743903330362272	0	8.992594197370568	4.444406787062775
0	23.31554315444574	-1.7187735459522604	0	0
0	27.35755785713006	.6946898131320189	0	0
0	26.827562513859142	0	0	0
0	25.99117339104923	0	0	0
6.533510950153634	26.00508812856312	0	0	-1.6653574594349594
3.150634656766143	26.230954444751347	.25261275337868744	.21283546964101951	4.103544124742981
5.481893188395902	22.88302437708728	0	-2.711401625463808	-1.7851914773563997
5.792590858979544	20.03177952650598	-6.4511404506828764	0	-6.055593577875908
2.1844033949382617	18.549998289077976	-9.668344247493579	1.1036202373671713	0
3.1336223169637307	18.21555539164925	-14.684438439094377	0	0
-.4358595452900045	19.74042575312928	-11.188478666061624	5.347169921906743	0
-3.4017371263067684	17.822199959874453	-11.58013307970979	0	-3.299687810456272
1.445882627391478	20.228374064893227	-10.787733426601886	.8945710586273345	-9.181051917397063
5.39022644815468	12.781353197235374	-.6413893748497326	3.0577144179809657	-13.716585291519234
5.608878526485409	12.71936225838704	0	0	-9.26050059709424
5.59875990397661	10.498966697860945	4.66783266004122	-.48036411223901543	-9.032665778232682
0	14.805251670238864	0	8.45510695676969	-11.111720825708668
