x1	x2	x3	x4	x5
0	0	0	.8962049815325469	0
-1.0127242586082383	.30319696273990016	.16259648081526892	0	0
0	0	0	0	.1728877951584903
0	1.0077860358987567	0	-.15318763472859998	1.4391009371954666
0	-1.4052906387667874	0	-2.677717905999883	2.478721026279719
0	0	2.0777022702617614	-.9264157653862899	-.02043802200058481
-.9689914424846258	-2.0586015452270496	.17606985346855603	0	0
-1.295346562270484	.662211472390602	1.8560703368199265	0	-1.2786943093075152
0	0	0	0	0
-.8368404860113141	-2.1815608718567527	0	-.26245077229558356	0
0	-.4609445182794087	0	0	-.6088017941833759
-1.3636625689653425	-1.7039933297806824	-.14754878296721652	.23850090482227565	.8472651721142899
-.6935136913935387	0	-1.8772281865428484	0	5.108220243227967
-.37854516223720214	-.9842184864446684	0	-.38638636697971096	-1.214602012288265
0	0	0	0	0
0	0	0	0	0
-1.1361952999403075	-3.1881037080063073	.553656618939787	-.24280721683349546	-6.420941568316283
0	0	0	.9633653881450079	0
0	-.4269954105898055	0	0	1.3140782164847131
-1.6992973553753514	0	0	.1286879300260072	3.6412807563232716
1.531094306431048	-.3723973691080442	.16312105786769826	-3.487762580015271	5.367050460561314
0	0	0	0	0
-1.2088961263294054	0	0	0	.1463453499720443
0	0	2.110593752364052	-1.9295037632148249	0
0	0	0	0	0
-.3219548648169679	-.8992087150565662	.2988066565182201	-.6215456913695373	-.6533170960423451
0	0	1.1573877580830083	0	0
.34674329050848307	0	0	0	0
-.13243757125421196	-.3806974901845627	0	-2.2739825842793295	1.032247109193197
0	0	0	0	.6659834611616637
0	-2.038467678162673	0	-2.2633737665104507	0
0	-4.23320219292624	0	-3.741935451232365	0
0	-1.2627055887909766	0	-.5631948567737074	.4412467620795324
0	0	0	-.035488263640278184	0
-1.0182259706374734	0	0	0	0
-2.344716341740246	1.6438826472226504	0	2.690880030286123	-.5642018095574066
0	-.08489456527061484	0	0	0
-1.4773708437496993	-.38161092287322085	-.12539917843087317	2.198850882201727	1.0464199955266942
-1.4805605341641621	0	0	0	.15494845111677166
0	-2.0635396603320397	-.43149484931818594	-1.8413440456120742	-.9263799343044897
-.7049128270921384	0	0	0	0
-.9779463527861842	-.6329601149670476	2.1608007117056967	-4.137093187456973	-1.512218493276271
-1.9271474857447188	-.23302565844943085	0	1.1866839862419705	.4202443038302296
0	0	0	0	0
0	0	0	0	0
-1.6011022116956188	1.0497410129282638	1.1594356580472895	1.2154530468786984	-1.7831482592884687
-2.508947171884214	.1427821298509127	-.08750687669177254	.3847056927645066	-1.27173102939408
-.7483728748150498	2.500431091822335	1.7547203145043355	-1.9501697289816566	0
-1.1865080452962498	0	.5362815324647145	0	.1247982945589159
0	-.6955165809150905	.38161946032719646	-2.5858170574843307	.07699562658827319
