Covariance,Estimate,SD
t1_t1,1.1228344219655286,0.051669393597146625
t1_t2,-0.040199649172507707,0.025098540813174804
t1_t3,-0.02293981428102335,0.026269566543049995
t2_t1,-0.040199649172507707,0.025098540813174804
t2_t2,0.6642570038710511,0.03277533543680711
t2_t3,-0.015257971378705089,0.019641115356014465
t3_t1,-0.02293981428102335,0.026269566543049995
t3_t2,-0.015257971378705089,0.019641115356014465
t3_t3,0.530383220079378,0.02601355124800224
