t1_t1,t1_t2,t1_t3,t2_t1,t2_t2,t2_t3,t3_t1,t3_t2,t3_t3
0.7184054090566042,0.1712868605712754,0.14250110240806427,0.1712868605712754,0.8005126939083663,0.1382892863517007,0.14250110240806427,0.1382892863517007,0.545422531608564
0.7692307291793017,0.21678328580994666,0.16186737757206277,0.21678328580994666,0.805981224938625,0.13664593477056744,0.16186737757206277,0.13664593477056744,0.5541055808436748
0.6972308378286562,0.1889825033886628,0.13809031460739868,0.1889825033886628,0.8252252766300907,0.12081165062823097,0.13809031460739868,0.12081165062823097,0.5557109807518473
0.7304179418187152,0.2404151424273206,0.16789266728696986,0.2404151424273206,0.8167315896487155,0.1644087882409119,0.16789266728696986,0.1644087882409119,0.6192817657775338
0.7090168856513742,0.17976220608633425,0.11735771550890808,0.17976220608633425,0.8180678139929403,0.12332736335576534,0.11735771550890808,0.12332736335576534,0.5506094726272168
0.616520167705044,0.21218919133350855,0.10987675990407737,0.21218919133350855,0.8396980915709604,0.13241450117895412,0.10987675990407737,0.13241450117895412,0.5512006560491596
0.6213384407114423,0.15753729882648357,0.12836001471601713,0.15753729882648357,0.7746652953959986,0.12106145647210045,0.12836001471601713,0.12106145647210045,0.5360727059665559
0.633800266965072,0.1714595087283883,0.11837787197477621,0.1714595087283883,0.7592262076420929,0.11239986721525401,0.11837787197477621,0.11239986721525401,0.5405195111899355
0.5949280538999904,0.16838697227402183,0.10798792306769411,0.16838697227402183,0.751740689439775,0.12132536842543824,0.10798792306769411,0.12132536842543824,0.5281522464929082
0.6097460220958116,0.1661074198362143,0.15192410047608937,0.1661074198362143,0.8024642531616244,0.11032325069359619,0.15192410047608937,0.11032325069359619,0.5387680221570299
0.6231822283999238,0.23089333129580872,0.14702009593161386,0.23089333129580872,0.815114463130823,0.1292455124867577,0.14702009593161386,0.1292455124867577,0.5474304592883135
0.6603170656413393,0.22416194966594485,0.16965719749993913,0.22416194966594485,0.8101389009086246,0.12817126419198477,0.16965719749993913,0.12817126419198477,0.5403113336376146
0.6390616622085629,0.19781855679723157,0.14801675537796877,0.19781855679723157,0.8204993883103727,0.15324640673298145,0.14801675537796877,0.15324640673298145,0.5438537133752182
0.6096515939788983,0.20276168025108682,0.15041170587529765,0.20276168025108682,0.7834533774737483,0.126273626139269,0.15041170587529765,0.126273626139269,0.543107575434183
0.5599295957907425,0.16676127030383658,0.1208706582902906,0.16676127030383658,0.7863244266860587,0.15546139846474893,0.1208706582902906,0.15546139846474893,0.5485661646011538
0.5520159284060179,0.19344688197933757,0.1603272888090466,0.19344688197933757,0.7910883011075981,0.165169041369927,0.1603272888090466,0.165169041369927,0.5211374250214942
0.6161062761700511,0.20023871522755446,0.15033627878374278,0.20023871522755446,0.8044352424932434,0.1644596777775416,0.15033627878374278,0.1644596777775416,0.5380409423636666
0.5689573902955685,0.18558086754288394,0.1328644923318375,0.18558086754288394,0.7318898193254229,0.16682097075516028,0.1328644923318375,0.16682097075516028,0.5346449494506254
0.5925893041484327,0.192118815357637,0.1272619035134012,0.192118815357637,0.7588130620096855,0.13739004464414006,0.1272619035134012,0.13739004464414006,0.5333146003440806
