Covariance,Estimate,SD
t1_t1,0.5712216480362818,0.0507827399063591
t1_t2,0.19767612229729714,0.019116714282812856
t1_t3,0.13671560577970257,0.019263971948862108
t2_t1,0.19767612229729714,0.019116714282812856
t2_t2,0.7619463158230113,0.034686669362298084
t2_t3,0.1323860014719793,0.02047741300023424
t3_t1,0.13671560577970257,0.019263971948862108
t3_t2,0.1323860014719793,0.02047741300023424
t3_t3,0.518007554834309,0.023746230825489646
