t1,t2,t3
0.42103291138219645,0.5604929980484005,0.4903801272265256
0.45593984066256427,0.5747708529539609,0.5172806836632626
0.3958024761313066,0.5882766179471084,0.5341036196145319
0.41279517803123456,0.5762557811878124,0.5665970952016984
0.40834136784590286,0.5633756936755787,0.5377587477219143
0.3609110227020595,0.5675871600366892,0.5139106330198795
0.3504629278291917,0.5644107079268379,0.5246347179765518
0.36633543199245466,0.5375785807910262,0.5050317401736499
0.34517237401003115,0.5392758794124431,0.509153244284072
0.34887474177044236,0.5646351749620409,0.5107641483929842
0.3607726114987203,0.5667038195589335,0.5281869032360516
0.3888973836206145,0.5730660119638497,0.5149324333502608
0.3708583541004347,0.5680447562518469,0.5305712667580305
0.35461365509582465,0.5840965896428117,0.5146130869110962
0.3306350835056268,0.5477314149294678,0.5121929367076418
0.3307885848489466,0.5367612699450155,0.5153845219544035
0.3600060046776056,0.5502121019099383,0.5083538514491068
0.3419907733012436,0.5174748269383446,0.49907038443809215
0.3507937427266666,0.5431489784780725,0.5059152085649017
0.34975719330325106,0.548050694506476,0.5300296311490539
0.35216638834231223,0.5318675769997687,0.5024008606575868
0.3336215338385314,0.539342883488624,0.49520898724376744
0.33142737513164483,0.5301416973804389,0.515676812623038
0.3694072435447918,0.5463810315911469,0.5157560417006265
0.35205911856596384,0.5497373482733824,0.4902044774551455
0.32382327356189694,0.5343813208859852,0.5021755512318306
0.35583915484578066,0.538484210269374,0.5263396041039002
0.3394816589948531,0.5216838641657445,0.5140777354112552
0.3296698043123395,0.5221270515780454,0.5235396638282849
0.3589969907921766,0.5199231200757873,0.5195724359079193
0.3360421624808291,0.5213102689051473,0.5112605839414136
0.33410926591646695,0.5335415635029209,0.4844619254009717
0.3470753499722539,0.5577304777699633,0.4889441431074038
0.3438371207578015,0.5449871677707269,0.5058691928664654
0.34447105987039106,0.5414431486655753,0.5022724717848607
0.33164023070903903,0.5216707909282123,0.49261322448009726
0.3524619116978501,0.5267550813131098,0.49208462844184203
0.349651181919139,0.5056157337707435,0.49490764293044887
0.37796116742165853,0.49110400588015485,0.5019964805681717
0.3468010223076196,0.5157193625861634,0.4748780547495257
0.3574043443115337,0.534915029666709,0.49028773797824354
0.35026163106085256,0.4993206753313751,0.47945216214608094
0.3705245102157136,0.5045844117094996,0.4668577455854472
0.3644498290651639,0.512178587937157,0.46272904879357757
0.35121910186218386,0.5141884812882882,0.47809265574178844
0.34330539571021707,0.5099772163158101,0.48337355465367854
0.34013650516311666,0.50024940316929,0.46504893744488424
0.3346683551742719,0.5114720224392079,0.47125956518685347
0.3256396417733037,0.4901004342146239,0.47056756900464763
0.3565893053650458,0.5351779142739316,0.49566264441388047
0.3339709536214695,0.5040441771763154,0.4779699517639352
0.33470102456178935,0.5100342501450955,0.5127964658398765
0.3161254400841114,0.5263238390455677,0.4630705976551028
0.32645911140982553,0.5127652816920117,0.48198707217978
0.33638975959606715,0.5303538946061163,0.4760671796247571
0.3091827585604691,0.5060598898675477,0.472498360649077
0.32578198728019886,0.5066361561785716,0.464973929121126
0.3398104711034764,0.5105207423202719,0.46890976961366343
0.3280317551052869,0.5144822686476852,0.4669999207755614
0.3301787469020533,0.5299936765654357,0.46554246126249704
0.3388214848550683,0.5265489508566146,0.47187160416926144
0.33383709215734725,0.5305691021409337,0.5072465925025806
0.31262478454488424,0.49882142145297725,0.4553668844416099
0.3165459021632262,0.5118327889901361,0.45980909917011925
0.2955337891270414,0.5516884672017683,0.4634926442331863
0.29721148696207966,0.5346424383144761,0.4812626896164181
0.32547411338863,0.5338649810586855,0.46788961619712205
0.28980004962901956,0.5449381724513216,0.48025405835767637
0.3200211218906018,0.555791472347449,0.445431873860133
0.30730447370712344,0.537188152993795,0.5043619270746912
0.3258254734994974,0.5260945096471761,0.5038864365121976
0.31317550721974236,0.5322483126816311,0.4829963317416781
0.31312661418956855,0.5439441901858406,0.4783544165658623
0.32110376464073,0.5357265762351565,0.4913023578359367
0.32967910894837826,0.5378119453887612,0.49329114549322395
0.320256064315725,0.539750314990436,0.48953929932598894
0.32636754880459745,0.5484219287778961,0.49662940096448743
0.31103895997870823,0.5603933362231133,0.4897806975099628
0.30995513391300233,0.5694271195627711,0.47902738293319264
0.3112142436368552,0.5375095470159885,0.4907382979430149
0.33567316996720237,0.5242141188999636,0.47435097267978166
0.3200408109492258,0.5502099117879424,0.47384173949240666
0.3139088899220725,0.5295257614168176,0.4833133378854384
0.3322517736393307,0.5156395672957211,0.5009938757109369
0.31905281317329937,0.5296217908128614,0.4812819055640113
0.318375213948605,0.5388834333798194,0.48480902203367576
0.3105881518228519,0.5416253657210297,0.4929065090496958
0.3276338995270664,0.512291599588791,0.4937985761265245
0.31270538714965246,0.5218828552967317,0.5044001934759434
0.32070653822671386,0.5398729611105118,0.5034021186188274
0.3058562211996061,0.5236824650075667,0.5107380151226469
0.3024525734667777,0.534795131530787,0.4846133713039492
0.2988544863603933,0.5333032433317653,0.5066798978015048
0.30358145069844,0.5273566598169692,0.5107841217775708
0.3095667912010946,0.5315066610692183,0.48510844307473816
0.3192799177265,0.5244470006006307,0.49158555019760275
0.30902575705099616,0.5189294061604229,0.5077828186049752
0.29657175767430893,0.5340963422975785,0.4807825036763582
0.30975396429590296,0.5572578845245761,0.48392538346862785
0.3372694439849608,0.5482901160323916,0.4900751918447489
