2:ϵ : a12	2:ϵ : a10	2:ϵ : a11	2:ϵ : a2	2:ϵ : a9
0.2770532901298483	0.4021842276221469	-0.052126941196347615	0.175002519546139	0.2371424482540174
-0.040149630984162785	-0.0005857018968480482	-0.18766491382881417	-0.4699585040398623	-0.20226673525453812
0.41307867232871626	1.690591335772379	0.7506865340897256	-0.039209248683255746	-0.15753693871987107
-0.13131349874706277	0.2560028190056562	-0.5310586062465971	-0.4664068005282003	-0.25381418364989705
-0.31858179997135655	-0.37287682002583067	-0.19758533908041823	0.11840982389672362	-0.17312853319669488
-0.5366368660663643	-0.03594934047104768	0.4459322855660691	0.2778549967935018	-0.3584025791526338
-3.5145429311185534	2.1951881913811797	-0.6452979262361944	-2.354198756003617	-3.370249318528975
0.07867164511179595	1.4598791763445682	0.3011035886831182	0.3299812406393587	-1.0505351096034135
-0.5283587219768534	0.2603544739026046	1.454497248868294	0.31691009176997753	-0.09729548022619522
-0.24552182089571128	-0.25297663008978716	-0.09746694908706939	-0.28593744937270965	1.3685011410477006
-1.4270800612995718	0.031801434599384726	-0.7910515121556181	0.30949014118045304	-0.24856263046831778
-1.0982056732488403	1.3302677700932861	1.2950583272670686	1.4914719483787158	0.3894297275989333
-0.2651937234905974	0.27003221073366307	0.4115641657993371	-0.26568359115353946	0.4404876821831656
-0.28190429155443203	0.6941044590406611	1.468435778967647	-0.40630068617553855	0.3407333013744531
-1.1962467220055466	0.36635979446836725	0.4306185553310336	0.7257488401389653	-0.7462144340861638
0.015772736173752522	-0.17499458907156762	0.4620347379037677	0.09790848574279304	0.1299165327824643
-2.05680770404308	-0.34969707831554403	0.8806661899113719	1.0946187390489275	-0.49271662461983956
-0.4694760539676929	0.31026666928932534	0.0009644702485930023	-0.44422035129435605	-0.3110545300390185
-0.49104379266628784	-0.27889200907183	-0.393423453820185	0.05304033844470547	-0.6771873839939625
0.0725668349293464	0.21339752467934234	-0.3327014332643406	-0.20299835294444207	-0.6221023073066867
1.3904390939341988	0.8940694713110495	0.4955584551320392	0.6684545492670372	0.18335406574038188
-0.4626325316757204	0.5104696707543321	0.16360994507867171	-0.10897106971020498	-0.4901006812617599
-0.40105540808288964	0.2392522187483707	0.08818258508642748	0.3320165082915572	0.2460977135324977
-0.9788092340496313	-0.26140566677012445	-1.1777903070182592	0.07614346836743435	-0.5389086374613181
-0.6268792386757676	-1.1712743266656602	-0.4396141996462738	-0.3718884867544896	0.7230953823740334
0.04591223055561591	0.21237637617856767	-1.2274975406697306	0.5290966634558725	-0.8491865625757862
-0.7203916969516995	0.40204317313088833	0.3105246722534751	-0.2606190085515344	-0.1357884936632192
-0.14459022935446206	-0.14951197561357715	-0.6661142652949364	-0.6287247296292168	-0.45067271247536517
0.10674714166653226	-0.1877717743333427	-0.7569348624553893	-0.16840533011431685	0.3316183223185942
-0.5538089413885467	-0.11448961708359617	-0.801288924027979	0.7633555190726371	-0.3668600465628777
-0.1211562854380859	0.4215983153882231	0.9478757512439192	-0.32040358776536015	0.16158337646228677
-0.5500571674986163	-0.4015414115705907	0.4552906248613526	-0.11104533570783659	0.04252852958074013
0.17726812942786105	0.40991363053789504	-1.179052885702158	0.48678185263738316	-0.3022130387065954
0.14942628824229667	-0.44899023618253187	0.14835516725535036	0.5632660163080389	0.6244166435153362
0.3808457060370946	0.06247311530302463	1.0600717060017888	-0.018584401460845168	-0.564459237192054
0.24155314318721427	0.878283990868495	-0.5268071982335638	1.627353668179889	-0.14168805457131917
0.1712412033374653	1.1054094315665024	0.6005503400066952	0.407709717192987	-0.029802800486089034
1.0847934286626897	0.7461793065587075	0.8056748599257746	0.4029713034769228	1.3965898773513596
-0.9621119522319824	-0.48096589264473366	-1.0613701007263872	1.368893548627809	-1.2041939036165177
0.6564137125016386	0.6479303255019495	0.08188503060380745	-0.46498591379577436	0.26945651722125175
0.12709674423126213	0.12290211263381431	0.2903821901803522	0.14794441908684394	0.39552310522228273
-1.4714649021535058	2.8815059323392336	0.11160599375204922	-1.4883851441745648	1.1192747214063772
-0.5571344968733346	-0.49825579259996233	-1.2578994607802452	-0.5191099976544895	-0.4795108521338271
-0.09562592888649146	0.06283711262097182	-0.2598654848587872	-0.2500296344447565	-0.634374403289949
0.10133294244611765	-0.22263869766817188	0.07316644619493942	0.4183642621640985	0.1749784434153316
-1.0259017571253113	-0.23174563511071944	-0.9155789899872767	-1.1913328283161833	0.1501243527377819
-0.6353699716375997	0.864002056976866	0.5069990786018579	0.32222646954186707	0.7264860590924697
-0.4274261046792047	-0.4030672891424366	-0.09389740971508967	0.32843929884836126	0.218810150952564
-1.9808363364268375	0.11765838173712706	-0.25767618563764355	-0.43751681309866003	-3.5163465212837863
-0.108532978446811	0.2835221863664821	0.7310792759857843	-0.04065678408567952	0.5863847803977622
