m1	m2	m3	m4	m5
1.9161403123088787	0	0	0	0
0.31462051225828935	-0.272928324999258	0	-1.319126273485943	0.18533627404623526
1.2549247137955006	0	-0.26986449337237267	0	-0.24240987032030303
1.0241863010946315	-0.3541529453628424	-0.19185049203866422	0	-0.9482698572384199
1.418753986516891	0	0	0	0.42691058992712677
0	0	0	0.1932041401555133	0
1.6330705826153775	0	-1.699936994002056	0	0
0.24859479146797425	0	-1.2149823605501482	0	0
1.2728969470537619	-0.6741017477603651	0.40089918044043726	-0.030142363975925245	-3.0951255447068204
0.15987116753654332	0	-0.8571366546024447	-0.6564034942675696	0.015213828748108116
0.587009934463139	0.3786517888293865	-1.223186074639451	0.6419107764307164	0.5214766289157609
0.2305224860002888	-1.0865046410611086	-1.3692277751677164	0	0
1.0004027363303138	0	-0.6693112216106044	-0.7977847847177887	0
1.119329311338429	0	-1.1224200139235119	0.22521996724135462	-0.23628762966251482
0.6433966405677555	0	-0.9923294524170825	0.007153203632417837	0
0.7953795279539048	-0.5378984773393505	-0.03146635489699523	-0.6921127137971358	0
1.3967701900127776	0.0397932878699067	-0.4437320081859101	0	0
0.14102853235196933	-1.3252100502032533	-0.8070225805226341	-0.672920688355601	-1.1061749305878539
0	0	-0.3056802025633165	0	0
0.7402028625011108	0	0	0.020390795000041734	0
0.5528593666988555	0	-0.4398204396684846	0	1.4142241721089546
0.7694190205190499	0	-0.5797683008680867	-0.4436134237852568	0
1.158895948019554	0.21689783080968048	-0.5379226519241663	0	-0.6400923834989278
1.9713033722198332	0	-1.0840637621358173	0.2413337020780136	0
1.2966161836614978	0	0	0	0
1.4509698800904245	0.23405072344692462	-1.4493008293453917	0.3335744374065245	0
-0.3473097052274576	-0.9585412304413892	0.4014283262692545	1.0861421637780182	-2.029075030362101
-0.7076605052512567	-0.5341662203209387	-1.1529056515986482	0.2968356254017549	-0.7009225181984344
0	0	-0.8387843715779053	-0.29194814272070474	0
0.8573940043180549	0.7250713940969327	-0.9252130743319855	-0.5546338825156036	0.0990986231771438
0.37056699923021325	0	-0.6155504119893487	0	0
1.153413660311769	0	0	-1.3453010280900743	0.3716184546332144
1.7919719431413508	0.6873665568909167	-0.4648328487604982	0.3149103682736512	-0.7135048061782178
0.3190367396275203	-0.07272560596888714	0	-0.7903048191388705	0.2070466015074224
1.5561105840388232	0.4145887953572055	-0.8885830157697496	0	0.2261569261934196
0	0	-0.8199942352568228	0	0.20565480141540615
0.8173561471934236	0.24791703747267163	-1.7673289066301792	-0.3318418723428569	0
1.0709107542116652	-0.3014404195608742	-1.2804095771450255	0.21542935640999242	-1.099580733042814
-0.35863544589908336	-0.09391425718775047	-0.8404407274254677	0	0.07860790292082431
0	-0.505082965853156	-0.9619271989563469	0	-2.055836141341709
-0.2456391270502969	-0.7368915240583536	-0.6078793941565439	-0.4785591605540108	-1.0372212506041563
2.2043057553600325	0.8468950186573647	-0.803533871951793	0	1.9044366650751774
1.089089667068516	0	0	0.6894054641074293	-1.3029170137921124
1.3743173623073583	-1.1012860925458172	-0.712027328887282	-0.17491452639973853	-0.37000834452549136
0	0	-0.32420430495171726	-0.5311128510762375	0
1.0751333813825008	0	0	-0.06125441666137679	-1.417715209873872
0.5768852234851154	0.22180117996062976	-1.3928428864141442	0	0
2.4344379073085247	0.8391967061322361	0	0	1.2090684199898587
0.42592552305302095	0	0	0	0.05138090726265798
2.1251464492932364	-0.29346669948310744	-0.5817555447509095	0.8022254653401625	1.4025705835766373
