1:x2 : 2	1:x2 : 1
-0.32079061355327054	-0.01563534519991252
0.8855722853939375	-0.5443744201500949
-0.014314995410942999	-0.7445003642334334
0.7036016612053894	-0.9626147121523002
-0.08447081224149904	-0.8306956887931928
-1.9793504360723837	-1.1963698465903485
-0.6266088013241355	0.23191558189968375
0.057506940660430994	0.8370758454986135
0.4856365254554921	0.007195938304423957
0.27332547096598514	1.0932967536053078
0.10825811319143147	1.0347041915309476
0.013139140634349067	0.31802954144169043
1.2472089872275933	-1.9491013064124614
-0.46868669119438766	-0.25668030962469385
0.3888460124894665	-0.256856203794394
0.25325218972391406	-0.32920451978912335
0.11033607726894548	-0.642829542438563
-1.081570833795088	-0.7281677168649966
-0.19060291865354306	-0.12062831155999826
-0.3828953214095101	0.5572844502079328
1.2222298112078338	1.226800723440541
-0.21473073059053394	-0.11368402407921191
0.4437246102994469	-0.44925998869159234
1.8687724718175591	-0.7546005381992646
-0.3096043841650466	-0.8252741240151942
0.6136112399333757	-0.03123337802161824
0.7211813419978091	-0.6785793603710452
1.48725352104571	-1.901753142779285
-0.4345100273995163	-0.9147177196889866
0.101848912519058	0.6310426980845816
0.45202357891788864	-0.07430083238401905
0.5258381298242718	0.8487732276147326
-0.9012038180368765	0.06591377685207206
0.13378081191777927	-0.5250785977865748
1.2088294345664397	-0.9043014045990102
-0.549035361969153	-0.3139416319877286
1.3393265506239977	0.33785772608127546
-0.7363573683584402	-0.06737092507394477
-0.053803434772874414	-0.5153027897664375
-1.232520409890141	-0.26436670361564696
-0.1853448994114009	-0.6223096515350438
0.6364682966829749	0.7121166029850139
0.06045103284448994	0.3710169147659934
-0.7118844841548674	0.5167712050936573
1.175859389890531	1.4700168926633341
0.7915990097794607	-0.7436541687376318
0.9773361832454311	-2.211680467612343
1.3430427304407546	-0.7229634052712877
0.5855493780477439	-0.6986008300492436
0.4286549411429725	-1.2419241116591668
