1:ID_1:ID	1:ID_2:ID	1:ID_3:ID	1:ID_1:dam	2:ID_1:ID	2:ID_2:ID	2:ID_3:ID	2:ID_1:dam	3:ID_1:ID	3:ID_2:ID	3:ID_3:ID	3:ID_1:dam	1:dam_1:ID	1:dam_2:ID	1:dam_3:ID	1:dam_1:dam
1.489625108389308	-1.2068368647534766	0.3461998850997397	0.010913079530362763	-1.2068368647534766	1.4359318158559062	-0.5315724387441697	0.05078006806021056	0.3461998850997397	-0.5315724387441697	0.6712382422456399	0.12088645931745003	0.010913079530362763	0.05078006806021056	0.12088645931745003	0.531387194690773
0.7580335172476012	-0.5092014168924061	0.8025195021476993	-1.0061813321150035	-0.5092014168924061	1.404674324911541	-0.7919726502525887	1.1287903186250177	0.8025195021476993	-0.7919726502525887	1.9034793607326344	-1.8094529034770257	-1.0061813321150035	1.1287903186250177	-1.8094529034770257	2.8017330566017105
0.5147574131474816	-0.2094067351972321	-0.48775273788494744	0.27825687642152286	-0.2094067351972321	0.6434813493335125	0.2970434518391539	-0.2759766424638018	-0.48775273788494744	0.2970434518391539	0.8541440825913487	-0.37409945240333153	0.27825687642152286	-0.2759766424638018	-0.37409945240333153	0.5617224027995583
0.5944539261282202	-0.5736210830761922	0.1546479977280035	-0.3992497235791156	-0.5736210830761922	4.626826880403338	-1.1000953181549726	2.396877652199109	0.1546479977280035	-1.1000953181549726	0.6689021537806054	-0.7420068671967452	-0.3992497235791156	2.396877652199109	-0.7420068671967452	1.8862708027484891
2.3220192594449305	1.3092200148559305	-0.6602079911205398	-0.46923536537139676	1.3092200148559305	1.1484914365868761	-0.6747148685124942	-0.5115061703719471	-0.6602079911205398	-0.6747148685124942	0.7213487320553642	0.4938418680491282	-0.46923536537139676	-0.5115061703719471	0.4938418680491282	0.8135093267414469
0.6746321947796028	-0.12481946105721146	-0.3321662800640237	-0.7180035489583735	-0.12481946105721146	0.44871961182271514	0.30978652717024313	0.03625940529230746	-0.3321662800640237	0.30978652717024313	1.519095848022961	0.5609982064688709	-0.7180035489583735	0.03625940529230746	0.5609982064688709	1.5347047919449324
3.3196278291682777	0.3091383345879428	-0.7143269747628274	1.2862955720442726	0.3091383345879428	0.6609391415535383	-0.14298648585621465	0.15746010975943406	-0.7143269747628274	-0.14298648585621465	0.6742686497111854	-0.23172728264018427	1.2862955720442726	0.15746010975943406	-0.23172728264018427	0.993667526009698
0.34204039098572425	0.12286544960158152	-0.12796102379063845	0.01689492822148413	0.12286544960158152	0.4229942263863557	-0.12672628413967985	0.16919274069577192	-0.12796102379063845	-0.12672628413967985	0.3398638739926567	-0.13081118730085717	0.01689492822148413	0.16919274069577192	-0.13081118730085717	0.408371370952845
0.4814404781426695	-0.08912557487621901	0.11551391715235468	0.11493991976344486	-0.08912557487621901	0.3016356275299436	-0.02570772357021718	0.1309779440108594	0.11551391715235468	-0.02570772357021718	1.1233614504145093	0.5924073346067247	0.11493991976344486	0.1309779440108594	0.5924073346067247	0.7835737823951278
3.0550817397924224	-0.9319450647355041	-0.09536919383132281	-1.0984129628695585	-0.9319450647355041	1.092379342881555	0.5684291058666933	0.1463913929931017	-0.09536919383132281	0.5684291058666933	0.965064087146496	-0.3220813568773443	-1.0984129628695585	0.1463913929931017	-0.3220813568773443	0.8662980166368828
0.6463979186182556	-0.18596784765169494	0.03739121338553423	-0.2011407530387614	-0.18596784765169494	0.5563417301127012	0.013351636049232927	0.0718943439600187	0.03739121338553423	0.013351636049232927	0.14776559007381596	0.029607931773769827	-0.2011407530387614	0.0718943439600187	0.029607931773769827	0.40216438529307247
