m1	m2	m3	m4	m5
1.267847525182622	0.336439621134578	0.6985254505118519	0.7394417492838792	0.1236648174230901
0.384145506009365	0.30252012373939413	1.9218004520408594	0.15807092932584743	0.3009268650623195
0.1467016348224479	0.16073820680615944	0.20427709104914116	0.2588541985727342	0.09295106495463054
0.15838747723583654	0.23668796829090605	2.0785636419887186	0.1311327117130921	0.37434901648024116
0.1367278159384672	0.24788839284731773	1.0004387614279673	0.42064416370952495	0.07757583887914943
0.17514290465400945	0.27989631789341246	0.6635879157128516	0.1921898133614342	0.17023325274934084
0.10315489282120133	0.14019480969371984	0.3646841923215359	0.1491127260407286	28.683481726420936
0.22009304617072753	0.14239043156009074	0.6797598420300565	0.4541057312807746	0.17644620368636257
0.3017172662866146	0.2174559241895763	3.0569266983974956	0.30681635949735325	1.2116678578442897
0.5627134500200306	0.3420737163256973	0.9161293819911661	1.1538152678993001	0.32905235676337435
0.4141221841857324	0.10519651084234269	0.8906442957433498	0.19977177661868709	0.28900611898637013
0.2451966589526841	0.136351930571593	1.7824541018594071	1.0740165458693087	0.05134433379561807
0.44137209293325036	0.23608782665997996	2.197677791409082	0.35553908915186916	0.2310603398695301
0.09024620256464054	0.8710368501322682	5.4580649632374465	0.11553070185319245	0.2374079839882609
0.2053623534861577	0.13605350696778842	1.2551051664622668	0.17417132294375057	0.17430294219552184
0.4744878168319205	0.49312775942698767	0.6035476572408666	0.15784461979272155	1.9041397135990872
0.07769975092677374	0.17376691554994977	1.5328378176148472	0.2505665681854221	0.11757206514062132
0.25569181938299573	0.12490403560117845	2.025292495849137	0.7730167985434216	0.14246007984873746
0.1505083132007916	0.07272921792792213	2.312789518420629	0.10334532033766287	0.33976627301888584
0.4789398449401778	0.7515628185696621	0.4762609630327802	0.9085894079782117	0.2889759663503709
0.36591140312234893	0.1407624077193698	1.1735182316159132	3.2750827273055845	0.8846350248603254
0.10774768220667567	0.9991964367636526	0.13196127912316832	0.4471134233030694	0.09974122617690777
1.004379571308866	0.07695030159490465	0.6547768861131302	0.13660767213705854	0.2976960443569172
0.5026653198454967	0.24466472825841795	0.8672867419505018	0.11609938252507027	1.0494890974757283
0.43666215558734095	0.43071116695585426	4.087064679379952	0.18810983256355662	0.28369787572621513
0.564456325704536	0.1544524504788661	0.3404631514987106	0.2635550805829696	0.25018874147830317
0.11048871478185818	0.36069597524840075	0.08229350302980062	0.3938073394871674	1.93400720559874
0.16255094909387194	0.11168073308416827	0.2500726051474743	1.6295650926502805	0.4213110026091237
0.3209358139168007	0.3081573970946257	0.1346008086597364	0.19454576323802383	1.46934316610669
0.124362438456388	0.3358703440044763	0.27403756900718723	1.7167390830205225	0.5133204882045015
0.1551139191525684	0.14026070070830593	0.3347730673631128	0.34389220107567603	0.19842222297762419
0.3453510921982655	0.5325484339968577	0.5340992120586987	0.0592326910634758	0.47178337115861524
0.13694878355356344	0.252425727220115	1.218363353198226	0.463042471759963	0.6070004174807329
1.7349919097100455	0.23560345280255765	0.3482200784524852	1.4118327591668371	0.6202820237643432
0.5281516354008805	0.6416148132853109	1.8066249575457718	0.14490044107928138	1.0878147812182413
0.4213802429783418	0.10929591215331716	0.7095134319774932	0.6618008372023775	0.15922783010783362
0.3088579407233624	0.1950090072447756	2.027025454928461	0.29826339764736637	0.2886647013257744
1.232095738324823	0.11431978997804	3.8088455581358542	0.575041058475281	0.10266755642391455
0.1964824694147882	0.24852080126778833	1.7975473556541564	0.05677998766357367	0.2781100538971799
0.399638794967735	0.29419037043960883	0.9782072669878279	0.1865307084431679	0.29314898958602553
0.8405245902318883	0.36395203299365264	3.397936704311979	0.13177027749884726	0.40671132165699614
0.29870670790047615	0.17343272199947488	0.7706825687837761	0.18994782240395985	0.2783254539495715
0.13159286007917717	0.08427799282333961	0.07111573472474428	2.0576197723757663	0.11271502407903157
0.13975094615614655	0.5163820437038769	1.8087189520464357	0.23938247772131527	0.1894062901708373
0.5658677284950326	0.08512264942838074	0.2643577602018945	0.9885715264166544	0.18462723555910726
0.6405330724705128	0.2614130108683788	0.3277177106144603	0.1457639941970334	0.5467610804186829
0.27852209037935816	0.37642190579355267	1.0045158173377209	0.21389572378453234	0.1778708356371684
0.3320375245460015	0.2101017996158229	0.33750807183295933	0.6083834530191035	0.2840125907610988
0.2506619156462036	0.2942483644619534	0.8584477283851678	0.16620910935600403	0.3676374689922816
2.046727062617792	1.4736286976732917	0.7827544291227759	0.18568070170448578	0.23737179505166492
