m1	m2	m3	m4	m5
0	0	0.7612261360312262	0.5116064223445718	-0.03250729484325665
0	0	1.7235129089359964	0.26062968888811844	0
-0.1475337644230703	0	1.3980109426165068	0.634457793229893	0
-0.3112602842664022	0	1.80074550071915	0	0
-1.4122598639262671	0	0.45540704438821006	0.6180139083836018	0
0	-0.025155829748110176	0	0	0.4701103906561699
-1.027710791399963	0.06990752438166553	-0.008684718777925024	0.01800254425611028	0.5823466624747987
-0.7203967638179225	0	2.373947303595026	0	0
-1.2687589014866374	0.1034174492830745	1.6006035626443862	-0.2774138331805981	0
0.20596254197110797	0.033281659454919454	0.6843001603576417	1.2571266311282714	0
0	0.014907004977211785	2.292616439813707	0.31386372189434414	-0.1691290514188977
-0.3480714982087364	0.24847396375414138	0.9746074315038387	-0.39472182005605905	0.6490705550304261
-0.5025887906682494	-0.5507090096684251	0.8929639244176181	0.5703493918094924	0.2112635966822214
-0.44443115498262387	0	1.0800249499015213	0.14123590416552242	0.28190891726771367
-0.581069715200383	0	1.282375421981574	0	0
-0.845291243680717	-0.6658680385994703	2.2852172296512925	0.3723741198687282	0
0	0	2.3920827550751795	-0.241802308250129	0.6988678088556537
-1.2473150285132402	0.15794897836315636	0	0.7309919708938512	0
0	0	0.7840842745001302	0.24937736003914834	-0.3803238156880244
0.015840043063822418	0	1.478700747194898	1.1173824295280923	0
-0.32791318133062297	0	2.9503244352243616	0	0
0	0	0.8577286147223467	1.24457587095363	0
-0.5719129923901776	-0.6428405201047109	0.3105908617605192	0	0.587002558108711
-1.8265030190740283	-0.7713837143105426	1.6014783995919135	-0.5762447231210719	0
-0.6798527105933763	-0.32397651817264156	2.623826284827345	0.3144113145689929	0
0	-0.7348259199144509	1.6480232029624116	0	0.5684322647004376
0.3423074920439942	-0.17274723743780437	0.9037897823368868	0	0
0.5440739644690297	-0.10282704159696554	1.558660970421967	0.09999787305190272	0.668628582329571
-0.1714803145573968	0	1.672675569830484	0	3.3093907553346416
0	-1.4611584619161457	1.0253916824516347	0.9162652291394607	-0.54563277738302
-0.02570294882526364	0	0.6304653217379907	0	0.12744322530152707
0	-1.300270359059958	1.0722340315095256	0	0
0	0	1.4051229629905815	0.2002586807065883	0.6271375585872192
0	0	0	0	0
-1.7661460262560909	-1.0253037470119057	1.3490145036537873	-0.5137180476963004	-1.0976191706348652
0	-0.916423993994387	0.8404902564180984	0.32901635434047183	-0.2323572434483286
0	0	2.3507161883956047	0	0.440478828562647
-0.38291490106399173	-0.24366495742114488	1.5183589094166487	0	0.33883880704618835
0	-0.43911072298607695	2.513289210496374	1.2893280867138948	0
-0.4537890558415586	0	1.9565517812750566	0	0
0	0	1.0424299227513152	0.2534957957411919	1.0255419957770726
-0.6602719325365244	-0.796090605386076	2.1301592120694814	0	0
0	0	1.288797222911101	0	1.2959150370216292
0	0	1.1613200754460178	1.076711037397549	0.7035204209713377
0	0	1.1941340426564222	-0.04890609212410481	0
0	0	1.125599519950431	1.0026116046686873	1.7414802284952464
-0.780886848816323	-0.07646179738658726	1.856102071001572	0	0
0	-0.08608637774306588	0.6535967501248648	1.4859733558401946	0
0	0	2.193790257333736	0.6852195349000911	-0.7675022810848098
-1.374417405021747	0	0.8226572012867718	0	0
