m1	m2	m3	m4	m5
0.22484050970381342	0.13166374708907164	-0.23919178289629645	0.7529092635854959	0.95824917208042
0	0	0.006384418611593001	-0.03534862260031946	-0.2765812823875589
0.0445548939620945	0.3952242045783245	0.14460083945381855	0	-0.26933073301391963
-0.7072492925995385	-2.4434786888226134	-0.01739653411207049	0	-0.15915530313011822
0.3432117927436132	0.22246733813195796	-0.3482703853416642	0.26843415738922705	0
0	0	0	0	0
0	0.8816929287431673	0.49254042666060327	2.1698805829820142	0
-0.6412940416385794	-0.8491556205635241	0	0	0
0	-0.9843769356066987	0	0	0
0.030192290398779825	0.7214699052940011	0	0	0
0	0	0.40874389579263704	-0.8517168979159925	0
-0.3426865975272668	-0.623580207742456	1.0332703775640801	-1.003018336693732	-0.35016577216699785
0.23992875857162108	0.4974876392838532	-0.18595368974461146	-0.7802668719475776	-0.01126348628099666
0	0	-0.2141369167440416	0	0
0	0	0.7515723357851701	0	0
-1.0343910085605321	0.5206885232754159	0	-0.19796046108744447	0
0.6517476924562726	-0.40987902727620734	-0.021938490775189036	0.1629072301592476	0.5691253703644582
-1.3854732683488944	-2.7316155864231306	0	-0.08780534172672999	0
-0.2915802943852896	0.24169749071446156	0	0.21732508327252587	0.06813292403065013
0.2387329177372584	0	0	0.3255130133722603	-0.15582593757060192
0.6429618097748232	0.5438901265221262	-0.02472174240529501	-0.559645814118493	0
0	-0.06483988015682055	0.7935374026117882	-0.09553872236475507	-0.07668592276670841
0	-0.7202039602744099	0.10334441908355713	0	0.7183747572187376
-0.315792177732842	0	0.1554671209484914	-0.12543762009144285	-1.6931363506217125
0	-0.035064055323227344	0	-0.44612448258287546	0.5465345397803003
-0.9711293086799788	-0.4728873086579601	0	0	0.3359046062314846
0	-1.106360473684015	0	1.1967695582640423	0.4560575073357753
0	-0.6522217687700227	0.18137982513136572	0.27262354675836614	0.5797771851434739
0	0.032411471130562614	0.7904721214181671	0	0
0.5386854503638339	-0.23361369237415042	0	0	-0.40277801055766854
0	0.49290291738295056	0.8371105590654926	0.13336143147065288	0
0.7450206094307537	-1.0508863710734315	-0.3767483998971687	0.03530216992896357	0
-0.04314310698846654	-0.019082530767208172	0.18973579821213649	0.697557619091493	-0.02915880925324052
0.28238772792508804	-0.36621717359762895	0	-0.3889335290218872	0.05184740169304175
0	0.755887803046769	0.6774372984338995	0	0
0	0	0.5897415717204447	-0.8139443840456707	-0.323411176557068
-0.11195262472830025	0	0.8872924909162798	-1.431520635871629	0.2017118303553383
-0.949100039964331	-1.3835335884238908	0.6475140714247598	0	0.32609330124458624
0.2060752564034949	0.479819937127247	-0.2867314422488141	0	0.21321764308516478
0	0	0	0	0.4740113676299361
0.20396096162492988	-0.5124975811848542	0.38453847429206367	-0.8365070798241714	0.5696926454183355
0	-0.038340898204897944	0.7988885179787948	-0.1791185344123336	-0.014154027721515111
0	0	0	0.5998161616306785	0
0	0	-0.40903819901738653	0	0
0	-0.15251593185157963	-0.5614707097872179	0.5494775228087941	0
0	-1.3357019260159957	-0.650922464034224	0	0
0	0.13161302299224512	0.03958685814270391	0	0
1.2103686394800213	-1.1375717119635858	0	0.03325762383423145	0
0.12556363804435966	0	1.3577929271166698	0	0
0.6695200274299381	0	0.3508615583358633	0.1448398701884297	0
