2:x2 : 2	2:x2 : 1
-0.7392118665785943	0.19257947316367663
-0.3583790160720999	0.18658104514563253
-1.3138870640085378	1.1070012958652597
0.4199605136890543	1.4555128960923374
0.2690550753757077	1.358979683829352
-1.6205649594858267	-0.8902221978573562
0.26142005907481947	0.07448204300179437
-1.2222072800005648	-0.3190110148369578
-0.3001133430846525	1.0635648611022406
-0.1934735551050124	0.8856372389551173
0.4961486724344122	0.904524933474036
-1.6472632006940238	0.09287991570075399
-0.9178452470792556	0.474431763609105
-0.5298824501608144	2.594662294825893
-0.4675440293915003	1.5633475006214268
0.12301294918174305	0.4130821067037942
-1.1999177134068755	0.4570028356006717
-0.7909582528258163	2.1110385718342735
-0.8696308010556812	0.48598918393547874
-0.8832261659808425	2.5687712528147997
-2.492338710605602	0.6107619706968348
0.052964731474712146	0.3018826896017703
-0.8129696075642235	1.4061677078230435
-3.8347770487210386	0.6712020297521268
-0.10763820729102608	-0.32041123573823715
-0.5227872320648353	0.33358421959313056
-1.524164421837393	1.321456641800817
0.06708187889948053	-0.16870326195609409
-1.9078415172340781	-0.020820463699768754
-0.7108673693468203	0.762355363545149
-0.4155586025723042	0.6642558397370835
-0.43796659998436105	0.32640782824796355
-2.5051232403068884	-0.580612594413321
-0.8590357712375762	0.41558283289805376
-1.9512011509938427	-0.8739834281143166
0.09716734143130723	0.1241187436003417
-1.0692646311352938	1.1209520071164387
-1.175270874299006	1.0703272622168212
-0.352940953158572	0.07761183755328305
-1.0770038045242556	0.5848653121894642
-1.2280903331712132	1.1568475741741429
-1.4631526712642975	0.35583046393352247
0.14380361567289546	0.9546519750657343
-0.9587294614963207	0.7595683398378703
-0.7609018941511327	0.5026738454140702
-0.0716461941457221	-0.6822864829915772
-1.737600905457842	0.9546415793458436
-3.6996294437047985	1.3912957079267652
-0.19346680258294977	0.7915551310916278
-1.7261811742268531	1.9442005418518744
