y1_y1	y1_y2	y1_y3	y2_y1	y2_y2	y2_y3	y3_y1	y3_y2	y3_y3
1.474306987061217	-1.2701471939694025	-0.9751035889815707	-1.2701471939694025	1.582408571705364	1.1390878804024231	-0.9751035889815707	1.1390878804024231	1.1726741674977832
4.450772339839638	-3.727130788360684	-1.3373614154318316	-3.727130788360684	3.6495035316082385	1.2744971038101425	-1.3373614154318316	1.2744971038101425	0.9320713197066746
10.290669901952734	-6.129844427750015	-3.0403151473494376	-6.129844427750015	4.518647927656609	1.8086036903861549	-3.0403151473494376	1.8086036903861549	1.4812438831375174
1.3996218006283139	-1.3039145995197043	0.18858138416321107	-1.3039145995197043	1.7421776046721629	-0.3136905374566623	0.18858138416321107	-0.3136905374566623	0.2989004450619431
2.8279331247233017	-2.3304284983923376	-0.7163930911712038	-2.3304284983923376	2.371036596422948	0.48339062488093226	-0.7163930911712038	0.48339062488093226	1.0994007388749796
1.6293270382394462	-1.1317333311417166	-0.6760122684961324	-1.1317333311417166	1.5370661801623489	0.5760372644832245	-0.6760122684961324	0.5760372644832245	0.8786063000612242
0.6385682623025174	-0.18104383186872294	0.07915579022463595	-0.18104383186872294	0.3831789516601066	-0.18335461581240264	0.07915579022463595	-0.18335461581240264	0.5245622155118873
5.285402405944547	-3.4007502520793293	-1.807068338582836	-3.4007502520793293	2.69494086210745	1.439363841895406	-1.807068338582836	1.439363841895406	1.0450572285257391
2.567021783750888	-2.667014680573147	-0.2221082325623857	-2.667014680573147	3.321185652043592	0.15885032389635834	-0.2221082325623857	0.15885032389635834	0.20014013743533443
2.144534061786945	-1.511178591744566	-0.7263719027613477	-1.511178591744566	1.6029623212366033	0.5728081495529022	-0.7263719027613477	0.5728081495529022	0.566072188835684
3.1340667903967274	-2.1123876765410303	-1.2411288992719847	-2.1123876765410303	2.049202921260049	0.868231278770672	-1.2411288992719847	0.868231278770672	0.9060631645786433
1.6345151362364017	-0.7422990495051347	-0.030359479315565704	-0.7422990495051347	0.6643199390923067	0.07320733982810926	-0.030359479315565704	0.07320733982810926	0.31653505734833254
3.0727468470803054	-1.994016837707154	0.19864933375411523	-1.994016837707154	2.0370808648244645	-0.23175914809985684	0.19864933375411523	-0.23175914809985684	0.33471719179512854
3.512985684748962	-3.292351116163051	-0.7714627182270907	-3.292351116163051	3.5729625784308756	0.6927055726828331	-0.7714627182270907	0.6927055726828331	0.6458814747413459
0.6177792273111573	-0.1361502496200552	-0.23137282953777166	-0.1361502496200552	1.3729938112208786	0.5211929446633804	-0.23137282953777166	0.5211929446633804	0.4493307766248135
3.416935528624526	-2.7046293183730707	-1.2061090146228455	-2.7046293183730707	3.7069734562750782	0.9083456104558116	-1.2061090146228455	0.9083456104558116	0.6679218394751015
0.7291627731388864	-0.13230564496058367	-0.26678121721585096	-0.13230564496058367	0.4789940369547805	0.28986599246692824	-0.26678121721585096	0.28986599246692824	0.5500362832862561
2.3682380096914266	-2.2010377646171255	-1.5902735336792149	-2.2010377646171255	2.609566370375773	1.6677177093366078	-1.5902735336792149	1.6677177093366078	1.5336840435357204
4.405922961681648	-3.2140312175867476	-0.9095878114683238	-3.2140312175867476	2.8860558326552614	0.7678479748130934	-0.9095878114683238	0.7678479748130934	0.6135130131306966
2.8209582763519445	-2.1606811167399775	-1.626280059066644	-2.1606811167399775	2.9920770291619903	1.277675611460698	-1.626280059066644	1.277675611460698	1.7896727484821238
1.757869090285687	-1.2409175904943444	-0.9896198664096894	-1.2409175904943444	1.6432317485016241	0.4427904998610155	-0.9896198664096894	0.4427904998610155	0.999393109244286
0.9532618317152142	-0.8472981142820288	-0.2859018974254241	-0.8472981142820288	1.2883280969753625	0.23176318466632906	-0.2859018974254241	0.23176318466632906	0.4928564593648906
4.28453477792514	-3.1880792945025145	-0.905652342362176	-3.1880792945025145	2.672550283179767	0.7736871412969629	-0.905652342362176	0.7736871412969629	0.7596127911313629
0.831856443703045	-1.0193722986238858	-0.11508896024005123	-1.0193722986238858	2.497105846722124	-0.08787606700098186	-0.11508896024005123	-0.08787606700098186	0.6439417048455788
6.1324176509336406	-3.7535274682972872	0.30295285036976316	-3.7535274682972872	3.4609823180339556	-0.2420663974324838	0.30295285036976316	-0.2420663974324838	0.2848625890449928
1.8175225364652208	-1.5598369216401413	-0.6032814319698977	-1.5598369216401413	2.2096805340920422	0.5840454437244382	-0.6032814319698977	0.5840454437244382	0.4329779855274771
1.800066261434087	-1.4927509884829948	-0.4185488619225323	-1.4927509884829948	2.3924809766195305	0.21174765220043296	-0.4185488619225323	0.21174765220043296	0.7355685698457649
2.747926869904492	-1.416870041604609	-1.2539339143750239	-1.416870041604609	2.091303036635976	0.6720491321125288	-1.2539339143750239	0.6720491321125288	0.8725306989398708
1.1377753175276741	-1.1778682250816337	-0.43093720982141365	-1.1778682250816337	2.7407822159081325	0.11506317298951106	-0.43093720982141365	0.11506317298951106	0.5256817225662471
4.235234012060444	-3.0632268260920434	-1.311363703610349	-3.0632268260920434	2.630169536051897	1.0866243490996261	-1.311363703610349	1.0866243490996261	0.6331384574275675
2.0024529880669784	-1.378773570084607	-0.47432361165505543	-1.378773570084607	2.0257812899060417	-0.08782315601996304	-0.47432361165505543	-0.08782315601996304	1.0783990453363461
0.985385966066532	-1.8246436311593701	-1.1574265467104512	-1.8246436311593701	4.206557039282386	2.5809472533261912	-1.1574265467104512	2.5809472533261912	1.99787762198006
4.265219354962468	-2.8868547989317626	-1.8818257153475755	-2.8868547989317626	3.5152247013748186	1.2522934939065868	-1.8818257153475755	1.2522934939065868	1.091085767824265
2.8210174334120754	-1.9260814435232851	-0.1570530598501449	-1.9260814435232851	2.0761047152615104	0.28954859120265997	-0.1570530598501449	0.28954859120265997	0.30106277392392405
4.601478337769666	-4.436725160000174	-1.7041815139836636	-4.436725160000174	5.004278705527656	1.8836185504992315	-1.7041815139836636	1.8836185504992315	1.0476549182879935
3.6692616795989172	-2.202199450003875	-1.180764900053033	-2.202199450003875	1.881205862637632	1.0021310119046953	-1.180764900053033	1.0021310119046953	0.9089623576246668
3.7081097333612356	-2.391093826155254	-0.6832515686432105	-2.391093826155254	1.923186611251008	0.42698052920963636	-0.6832515686432105	0.42698052920963636	0.4850156111592785
0.6479971140573637	-0.4900521034476384	-0.3492644342025034	-0.4900521034476384	0.8765755879133564	0.3744187041311076	-0.3492644342025034	0.3744187041311076	0.5826523163346019
2.0352333281687174	-1.035753043173861	-0.7034380813590358	-1.035753043173861	1.444998384166181	0.29174230462896994	-0.7034380813590358	0.29174230462896994	0.545216163085916
0.2724469109991342	-0.12709689345477002	0.02013176378711089	-0.12709689345477002	0.8838173305730315	-0.2636215441286582	0.02013176378711089	-0.2636215441286582	0.2677821534417558
2.274686058401307	-2.28259968777021	-0.38967640109116347	-2.28259968777021	3.3165496479205863	0.28381466469364985	-0.38967640109116347	0.28381466469364985	0.6138726300926091
0.4849417707693744	-0.17921328506865028	-0.16775214499767768	-0.17921328506865028	0.6629719099093008	-0.10605469259111992	-0.16775214499767768	-0.10605469259111992	0.5615636523751198
6.197233680674246	-3.843218147315035	-1.556763059159356	-3.843218147315035	3.237916879687309	0.8934278977486805	-1.556763059159356	0.8934278977486805	0.9754220761265344
4.715674327673624	-3.746627965115994	-1.3001348241732258	-3.746627965115994	3.4857475752934164	0.9334921356898644	-1.3001348241732258	0.9334921356898644	0.6098708925301372
2.1080333142153886	-0.7728923426725097	-0.26571199334009854	-0.7728923426725097	0.8932932775817511	0.187831079132673	-0.26571199334009854	0.187831079132673	0.3461882311989679
2.217072110537612	-1.7053465417258074	-0.9146423472478196	-1.7053465417258074	1.8648807170377053	0.8331777467300934	-0.9146423472478196	0.8331777467300934	0.75933456376484
2.7732161155279904	-1.909558427471756	-0.3837698877371473	-1.909558427471756	2.54542681423407	0.18207051483421333	-0.3837698877371473	0.18207051483421333	0.27261958602499686
1.9046280361633023	-1.1698832496384153	-0.5625149477504587	-1.1698832496384153	1.3196786755958765	0.3784886527172048	-0.5625149477504587	0.3784886527172048	0.6144205648139054
2.399619826473573	-3.6731964378950566	-0.15101574106097096	-3.6731964378950566	8.24984831430344	0.26100106588340577	-0.15101574106097096	0.26100106588340577	0.2225762390293038
3.9498548647060705	-2.5805739135121257	-3.934690256766105	-2.5805739135121257	2.1346774659359067	2.530861474474683	-3.934690256766105	2.530861474474683	4.962242559653075
