Covariance,Estimate,SD
t1_t1,0.2974602861659613,0.0887534736909055
t1_t2,0.12284287464156841,0.026444949306413258
t1_t3,0.07589886654638225,0.01951281861465451
t2_t1,0.12284287464156841,0.026444949306413258
t2_t2,0.5812164041179972,0.04718195077810383
t2_t3,0.07888195865650181,0.01922721240294432
t3_t1,0.07589886654638225,0.01951281861465451
t3_t2,0.07888195865650181,0.01922721240294432
t3_t3,0.36419440556843297,0.03903164553483962
