[1.0, 1.0, 1.0],0.9919941075645347
[0.0, 0.0, 0.0],0.0005658213141362832
[0.0, 0.0, 1.0],0.0004971165191086686
[1.0, 1.0, 0.0],0.002730192043562012
[0.0, 1.0, 1.0],0.0009125678170835967
[1.0, 0.0, 0.0],0.0008832692771789186
[1.0, 0.0, 1.0],0.002387241236582024
[0.0, 1.0, 0.0],2.9684227813913132e-5

[1.0, 1.0, 1.0],0.9897974694574192
[0.0, 0.0, 0.0],0.0012530918769058982
[0.0, 0.0, 1.0],9.782464339565829e-5
[1.0, 1.0, 0.0],0.0009221787993844843
[0.0, 1.0, 1.0],0.0004653381797945003
[1.0, 0.0, 0.0],0.005609344756374221
[1.0, 0.0, 1.0],0.001512731551043216
[0.0, 1.0, 0.0],0.00034202073568245577

[1.0, 1.0, 1.0],0.9871557063870665
[0.0, 0.0, 0.0],0.0013692297732670522
[0.0, 0.0, 1.0],0.0012236120159283392
[1.0, 1.0, 0.0],0.0024173177317645973
[0.0, 1.0, 1.0],9.128385983866572e-5
[1.0, 0.0, 0.0],0.0062604437016777655
[1.0, 0.0, 1.0],0.0009669412422910767
[0.0, 1.0, 0.0],0.0005154652881659417

[1.0, 1.0, 1.0],0.9850419362883822
[0.0, 0.0, 0.0],0.002604739218930136
[0.0, 0.0, 1.0],0.0007892719655254085
[1.0, 1.0, 0.0],0.0017552029815586733
[0.0, 1.0, 1.0],0.00012464901816165754
[1.0, 0.0, 0.0],0.0031789394512512508
[1.0, 0.0, 1.0],0.0013466949499394908
[0.0, 1.0, 0.0],0.005158566126251349

[1.0, 1.0, 1.0],0.979031283842392
[0.0, 0.0, 0.0],0.0076848656466360216
[0.0, 0.0, 1.0],0.0006011643667127881
[1.0, 1.0, 0.0],0.0009834545567617597
[0.0, 1.0, 1.0],0.0015915623616172994
[1.0, 0.0, 0.0],0.002148910814152289
[1.0, 0.0, 1.0],3.118152325400354e-5
[0.0, 1.0, 0.0],0.007927576888473698

[1.0, 1.0, 1.0],0.9823005779597357
[0.0, 0.0, 0.0],0.0045603199704327265
[0.0, 0.0, 1.0],0.0031677356483987605
[1.0, 1.0, 0.0],0.0014171940019850027
[0.0, 1.0, 1.0],0.0031133756931905373
[1.0, 0.0, 0.0],0.0012536051166208775
[1.0, 0.0, 1.0],0.0010518359400811482
[0.0, 1.0, 0.0],0.003135355669555168

[1.0, 1.0, 1.0],0.9736045186147367
[0.0, 0.0, 0.0],0.005241373888950607
[0.0, 0.0, 1.0],0.0031445887010570265
[1.0, 1.0, 0.0],0.005125860652672875
[0.0, 1.0, 1.0],0.0030801177312296583
[1.0, 0.0, 0.0],0.004441382397666238
