t1,t2,t3
0.40836039970861326,0.5276305044138654,0.49653025849721055
0.4065788302941921,0.504411770553736,0.4419368867503607
0.3853489575370243,0.5067544622699531,0.4401231935615589
0.335547789787415,0.501965405875741,0.4252208446205797
0.3159639744514075,0.48572468409295244,0.4194475923362917
0.311544485416552,0.48055050574690167,0.38867296909957816
0.29103692439462525,0.5133266416520873,0.394853470206241
0.28146795397501023,0.4957560129816105,0.4023104357615609
0.266538404874055,0.4692359030815946,0.3781842711773314
0.26577982659721544,0.437539616242857,0.37288422658172654
0.2627706404037884,0.42476731265786344,0.3684875899133786
0.25205171907390617,0.4426394280305409,0.3576352879818497
0.2541582431543763,0.4594548687164774,0.36539127603038163
0.25386696141333104,0.4429016161658909,0.36486379790579543
0.25388425971325645,0.44059887193129943,0.39228201132061136
0.22406856654302337,0.45482786024861455,0.4018205940946225
0.23038176084677475,0.4659830945087176,0.4019508260247753
0.20577938852174132,0.4761226195169356,0.38815338782229586
0.2250639177936073,0.4801348382626779,0.42282242970763356
0.19258295619121427,0.4771098646244367,0.4045889502587918
0.195118063389977,0.47118511471946445,0.4296705755521677
0.17756152591967425,0.4497730483147503,0.4016782486407962
0.1916918504347315,0.46031919599201976,0.42326246529661954
0.1839970401000046,0.48792924757319267,0.4147628969423993
0.20016487372926953,0.4722664459412081,0.3985646196278174
0.1670616236363271,0.478126150537219,0.40730377632216136
0.1807580828788185,0.46228609709159985,0.4435614085542411
0.16754958207134027,0.46822393348431446,0.43480409119565144
0.1842074268475824,0.4581144677532234,0.43815846433225863
0.17588203855407517,0.47966286118762136,0.4460528658713965
0.1656654412008948,0.4657893985699692,0.41132570073382513
0.17645103695107472,0.4584127970736496,0.4244257216594834
0.17379504628244974,0.46391986366334953,0.38963306173218326
0.16655481241801065,0.4219724508969037,0.3824269827838443
0.15199779522475312,0.4575446196704897,0.4353721409931577
0.1667915781563452,0.4524697733526772,0.4017655496946536
0.15532392172624898,0.4393202412606531,0.4136736133295122
0.16497213492515225,0.45663063109529173,0.3767190075530621
0.17337479538865694,0.4617579130051031,0.34382862584831386
0.15403758164459855,0.46440520561793996,0.3716259762205432
0.16035085198054205,0.43670206036560993,0.3507593337958351
0.1834525119059024,0.4901972059501345,0.3558778843947548
0.19042269980664397,0.47708533430696254,0.3710974815490633
0.19302585604201003,0.47723117209596566,0.3556174543008508
0.17843189753933408,0.46733868513130683,0.36331231038004297
0.1842422009473926,0.48509913904288937,0.3419004560688839
0.183107397769264,0.4475022310515994,0.3526080785973257
0.17164430211251958,0.4256901534343669,0.34640584648222267
0.19869676202158917,0.46902769347347667,0.3418162987724512
0.1963278319838029,0.45920445035682034,0.31676937465342697
0.18367168081229657,0.45931978759765324,0.33261277879661805
0.18104196463388175,0.4629982468313388,0.32035987226218976
0.16956511909636243,0.4703260617423063,0.30874601332090873
0.15731940692571536,0.45993301921674284,0.30819604222528507
0.14805929724985328,0.4450618314569395,0.32912743607663875
0.1431387335652745,0.48018373364740097,0.3488999100241142
0.14265419616356237,0.45206095328147833,0.34872987605126765
0.14707031163931022,0.4733715567598957,0.3500900194342248
0.15379935023915148,0.46663628816202657,0.3335027922877186
0.15608520823385144,0.4454227722578351,0.3417828714987689
0.16832449063061994,0.4679884005466099,0.3521536242022892
0.15414638081991255,0.4588406109677989,0.3795862202260633
0.15055302572385715,0.48519590082961894,0.3684975355151687
0.1785188189530116,0.49331061313318686,0.34744700361031056
0.1831102457031833,0.47404861584874103,0.3567637779929155
0.16844780015123603,0.5129188784973749,0.33396226998043005
0.17936158096288873,0.4920322305630716,0.37499246498059113
0.18157754220196765,0.4786843966966649,0.36895840238642913
0.15454284238174917,0.4682229413095807,0.38271910908396617
0.16580619820559822,0.456664413561876,0.39113672599940996
0.18589962871295296,0.47007965908598653,0.3987909413385236
0.17318037673101258,0.4516967261696622,0.364597090603989
0.17779890638313234,0.4353145681206748,0.3707171346939247
0.18688243192773246,0.43715216117210426,0.35721217547582323
0.17329595071904239,0.43308757323722535,0.33870835277768213
0.1853272224157694,0.4477480133665099,0.34114078042109414
0.19300366047838463,0.46021658806642474,0.37756588326497814
0.18708267487236815,0.4292393085299128,0.3841766278481413
0.1689240698714694,0.46540274553500227,0.4120089259918584
0.16399546668225062,0.439911260003485,0.43269956578898444
0.16627183107566337,0.457656226014094,0.42155807832822223
0.16790958819603433,0.43051976777159473,0.3920727301722234
0.1794939857325813,0.44702045378288,0.40793190739810825
0.17639809288867725,0.42500564304512045,0.4181452034856572
0.15577515867422037,0.4484246672804878,0.44271393215315347
0.1787699375030408,0.46097294317909165,0.4336717523035941
0.16921626034608372,0.42989766730732093,0.4151875166551465
0.1771530896141542,0.42103934264309945,0.42138208733821525
0.20720112837722665,0.413491829855316,0.44496592370834753
0.18962814266956812,0.3858289895685818,0.39116424934746136
0.19418877558466233,0.39706018880665067,0.40338770985551964
0.1832278279687796,0.4271182990769193,0.38377544689766696
0.16977642309194654,0.41922500473416113,0.3999866944408645
0.1799372220259265,0.40292231884889207,0.39180883902243197
0.17055532157619513,0.4229233794912744,0.4182489262697168
0.15722750769097382,0.43191168891884646,0.43892724392682503
0.16641817950949125,0.4274797639681533,0.41807785268273834
0.1735386267854886,0.4222386948473389,0.4252503872008277
0.18219462933547367,0.3850514021217796,0.3968977292636464
0.16539955690476008,0.39479147211265003,0.414352021045455
