Covariance,Estimate,SD
t1_t1,1.2207997162757656,0.071314895133546
t1_t2,-0.03348376377302549,0.026460377453101796
t1_t3,-0.02067064502252282,0.02201481960265236
t2_t1,-0.03348376377302549,0.026460377453101796
t2_t2,0.6898868650626432,0.026261758078771947
t2_t3,-0.024115265642197643,0.023155453326349346
t3_t1,-0.02067064502252282,0.02201481960265236
t3_t2,-0.024115265642197643,0.023155453326349346
t3_t3,0.5748597550952583,0.03184036612323912
