ID,EBV,PEV
584,-0.6006107141283632,0.4370951403973619
585,-0.8219861636876173,0.21335003119016413
587,-0.8558870290856285,0.25311047677415244
588,-0.7823884658804471,0.42134584495156363
589,-0.499373566972179,0.21977502140134103
590,-0.7534657174092015,0.4044577999424538
591,-0.5951025373040069,0.3037430155538077
592,-0.931463578067606,0.27748656207834105
593,-0.9066551454811743,0.32913211539105236
594,-0.37415858644181876,0.36707704440194433
595,-0.610057001889425,0.23451775309966177
596,-0.5400475038112077,0.3994201763290798
597,-0.5016343245045335,0.43243772176336065
598,-0.8965334104699808,0.4140793031075302
600,-0.5388721927240687,0.34561509648724226
601,-0.28843301215870615,0.42157553244713636
602,-0.4973085728515818,0.36661217232383786
603,-0.47802231300095616,0.3808696031528728
604,-0.5515418346783854,0.3574013863669871
605,-1.303997051473072,0.26313895594840564
607,-0.6763541837544479,0.3202866573216369
608,-0.5188485451140283,0.31450242011149493
609,-0.6322831942679878,0.27696234760629396
610,-0.10227856509167714,0.27555258385336373
611,-0.4850116880259906,0.31796752345732143
612,-0.3244803665629095,0.36744869297976523
613,-0.4669649037689709,0.3540698107077539
614,-0.40988381619407915,0.36842752431743186
615,-0.6247108787434394,0.3437670060907954
616,-0.5969478395466091,0.25567391032863407
617,-0.4264531383610137,0.35381579432617416
618,-0.5952608660646308,0.3615305741429052
619,-0.7137335552577494,0.34586230650731514
620,-0.5234663293866564,0.41757281755920944
621,-0.6107047780098805,0.36569144930944486
622,-0.4443782133580658,0.3771461603544154
623,-0.2741401692063542,0.2973261083349136
624,-0.7394497858309214,0.4772820702043136
625,-0.4521034309082609,0.3400355263421094
626,-0.45744753255857745,0.22343078978771017
627,-0.4252974742760777,0.2620809176087177
628,-0.566068529991585,0.20215841570259846
630,-0.9977561610354102,0.26582155011115915
631,-0.4931324323625744,0.3649024430753621
632,-0.30480548390361695,0.23789204575639847
633,-0.5286014765760602,0.3131848238965489
634,-0.49319823199695095,0.34842605357349277
635,-0.9827235933626308,0.2610865052255726
636,-0.2341969523103706,0.3274204152545852
637,-0.5189116313457519,0.29556225158796007
638,-0.3365396368888338,0.3563646627378244
639,-0.6936051961644429,0.24667664531454886
640,-1.1001864457303845,0.21174055827856075
641,-0.6100493879777853,0.3098458400646039
642,-0.5101212922610197,0.18085959198909649
643,-0.634555694808635,0.4058567476183112
644,-0.7836316970439462,0.22919695841450818
645,-0.14442168722544196,0.17712066994123993
649,-0.36627025363069576,0.3478419580876485
886,-0.2745644317820316,0.35506204274101666
887,-0.5245624003056468,0.3093066726524502
888,-0.3075419189944727,0.3353953936067072
889,-0.25224714134029314,0.38312244119306266
890,-0.5384534438102652,0.3603421930475174
891,-0.5895990433741225,0.34830263390643856
892,-0.4623127165813854,0.4206698034141623
893,-0.6919625015431822,0.36683341121567703
894,-0.3346950051860864,0.2539705806752198
895,-0.43291657748422013,0.40797111041577255
896,-0.5005427401696227,0.40202298907775436
897,-0.49151733661606223,0.32880374231457576
