t1:ID_t1:ID,t1:ID_t2:ID,t1:ID_t3:ID,t1:ID_t1:dam,t2:ID_t1:ID,t2:ID_t2:ID,t2:ID_t3:ID,t2:ID_t1:dam,t3:ID_t1:ID,t3:ID_t2:ID,t3:ID_t3:ID,t3:ID_t1:dam,t1:dam_t1:ID,t1:dam_t2:ID,t1:dam_t3:ID,t1:dam_t1:dam
0.461904760533988,0.10514429203193291,0.10360171284565871,0.12036745137984135,0.1051442920319329,0.4716824285021043,0.07153067338208396,0.11126107341325657,0.1036017128456587,0.07153067338208395,0.51298542356081,0.13647142188534625,0.12036745137984137,0.11126107341325656,0.13647142188534625,0.49155501107867633
0.4221278039676474,0.11759652249422539,0.04118259729294878,0.10787148118998412,0.11759652249422539,0.4490274700272573,0.01673097460153773,0.14427760391464672,0.04118259729294878,0.01673097460153773,0.4804766041396904,0.12102673865471122,0.1078714811899841,0.14427760391464672,0.12102673865471122,0.5188073484407376
0.4241495420891981,0.10277158077131797,0.03232639776280024,0.0868204179599209,0.10277158077131796,0.4348930338474792,0.00015831874071674593,0.12384503825616756,0.03232639776280024,0.00015831874071674246,0.47940908504967117,0.10661795844886562,0.08682041795992089,0.12384503825616756,0.10661795844886562,0.4641824997022232
0.39363454238412926,0.09984637700725575,0.015152358050783249,0.05585225920353985,0.09984637700725578,0.4473193491662333,0.01650718641629582,0.08161976066955641,0.015152358050783247,0.016507186416295817,0.49686156374157886,0.0990745218013772,0.05585225920353985,0.0816197606695564,0.0990745218013772,0.45086972311526613
0.3769260250732687,0.09347291463824109,0.04313677362879734,0.02048155958890584,0.09347291463824112,0.4828043463598422,0.05799186602193962,0.06422076661078774,0.043136773628797344,0.057991866021939606,0.496064747318311,0.10174175936374413,0.020481559588905844,0.06422076661078772,0.10174175936374413,0.4472798957775269
0.35712502571487276,0.09528295094639781,0.030810036175190077,-0.002133415160007455,0.0952829509463978,0.5027482656076626,0.10384309077550671,0.06476433823982233,0.030810036175190077,0.10384309077550671,0.4529080579016558,0.09818726691058448,-0.0021334151600074557,0.06476433823982235,0.09818726691058448,0.42015897171638605
0.32934381003938923,0.0882685770930191,0.04282506325966837,-0.0169250213638911,0.0882685770930191,0.5168717441579295,0.09161033209391198,0.05247916548073856,0.04282506325966837,0.09161033209391199,0.4287613110062719,0.0845449359137392,-0.016925021363891103,0.052479165480738554,0.0845449359137392,0.42194957589987125
0.3185762936533728,0.07418958775412049,0.05010857025100667,-0.031798334325486545,0.0741895877541205,0.47719830056772594,0.12135167842782299,0.0300030390917465,0.05010857025100667,0.12135167842782298,0.4123045211198559,0.07585672552764622,-0.03179833432548655,0.0300030390917465,0.07585672552764622,0.38008017841673053
0.3074126990250633,0.06082085523218169,0.05198385337956142,-0.018818687225790522,0.06082085523218169,0.4430180200723035,0.10209525395900772,0.04351667130108859,0.05198385337956142,0.10209525395900773,0.37530592171756694,0.0748205108503558,-0.01881868722579052,0.043516671301088584,0.0748205108503558,0.3457499212551424
0.28444786373888253,0.04943686407275343,0.03123675613845515,-0.0008097896680527173,0.04943686407275342,0.42085035942325666,0.08771544251989266,0.04844505379095519,0.031236756138455155,0.0877154425198927,0.38867631370308664,0.06969015104919594,-0.0008097896680527167,0.048445053790955206,0.06969015104919594,0.32686224695840754
0.2977248364156203,0.04758038644609587,0.04293588613526426,-0.006911045024139247,0.047580386446095885,0.3902419559099532,0.08272320445370977,0.033386518812051194,0.042935886135264265,0.08272320445370977,0.40449944397627624,0.08249134598363742,-0.006911045024139246,0.033386518812051194,0.08249134598363742,0.32277228365760563
0.2866889836398935,0.007914172195247106,0.05892118845235801,0.015644154906021227,0.007914172195247116,0.4268639731331543,0.11085858974129868,0.029403497770518323,0.05892118845235802,0.11085858974129865,0.4231909316983927,0.1098099706361973,0.01564415490602123,0.029403497770518313,0.1098099706361973,0.3428545111786659
0.3085863285822135,0.003997521186913999,0.08599339248640456,0.027909697001699138,0.003997521186914,0.43994896439091075,0.13464906637167723,0.0592555063660806,0.08599339248640456,0.1346490663716772,0.4660908203241133,0.13019307160491833,0.027909697001699138,0.059255506366080596,0.13019307160491833,0.3133183440481076
0.3074327405181145,0.01836010638852,0.06242581750304267,0.022626341375063086,0.01836010638852,0.41706240558760166,0.1105731330095805,0.032559344564489216,0.06242581750304268,0.1105731330095805,0.45080893653388965,0.11700189858737728,0.022626341375063086,0.032559344564489216,0.11700189858737728,0.31699770272399924
0.2901306769384893,0.044275115929257564,0.06775777214112333,0.02480421973257195,0.04427511592925758,0.4320357622722247,0.1376382958869595,0.02536622695992569,0.06775777214112333,0.13763829588695947,0.5132423699857038,0.09777339431924234,0.02480421973257195,0.025366226959925686,0.09777339431924234,0.3315792831619353
0.3054218178623672,0.03411524682423502,0.02260331636350389,-0.024583115283173487,0.03411524682423501,0.4285340726251848,0.09352652788791459,-0.0144250050684709,0.022603316363503885,0.09352652788791459,0.5159872574651251,0.08289200344204332,-0.024583115283173484,-0.014425005068470902,0.08289200344204332,0.3145340456667337
0.30278749645547026,0.05253451290881524,0.0359948204290162,-0.010907358101320347,0.05253451290881523,0.475568098055475,0.13532179802150615,0.018473960095426553,0.035994820429016194,0.13532179802150615,0.49180269128935356,0.1090299681522063,-0.010907358101320352,0.018473960095426546,0.1090299681522063,0.32829209143077864
0.28490797066678725,0.051411307660609654,0.010015125975045103,-0.032280056651168856,0.05141130766060966,0.5130699271909896,0.15654216930495446,0.008800831587154938,0.01001512597504511,0.15654216930495446,0.5031136932153017,0.07222726624904342,-0.032280056651168856,0.008800831587154938,0.07222726624904342,0.30910938152255985
0.2745995198149922,0.04672097439909334,0.002817257601247021,-0.013618574916828744,0.04672097439909335,0.49136501035665175,0.14755378196394317,0.03156272119960786,0.0028172576012470227,0.14755378196394317,0.530185196138118,0.10238526566381091,-0.013618574916828743,0.03156272119960787,0.10238526566381091,0.29264652352400927
0.2630579576194468,0.04935583651195414,0.006445552772106622,-0.031803999284914466,0.04935583651195413,0.4636065740521024,0.16890100231157557,0.0408354036620933,0.00644555277210662,0.16890100231157557,0.5422249725448032,0.11586909518363563,-0.03180399928491447,0.04083540366209332,0.11586909518363563,0.3116233224496989
0.24837375328704653,0.030811919436823546,0.007450770518599065,-0.047593656995450886,0.03081191943682354,0.47174993275823024,0.15932951780620647,0.009765091075522526,0.007450770518599069,0.15932951780620644,0.5708188191944548,0.11234985475468726,-0.04759365699545087,0.009765091075522512,0.11234985475468726,0.28954336955392856
0.25770131119974343,0.04123488585347737,0.040632011999165406,-0.04789583190410068,0.04123488585347737,0.4766303700027505,0.17386527215749187,0.001773696274847511,0.040632011999165406,0.17386527215749184,0.4882785670941981,0.06527850277339259,-0.0478958319041007,0.0017736962748475026,0.06527850277339257,0.30570605600600725
0.2506479804510392,0.03851332173600093,0.0452744523880201,-0.07485547179073349,0.03851332173600093,0.5188440375458083,0.18144195146524644,-0.01969026826867406,0.045274452388020116,0.1814419514652465,0.5170406193639187,0.042676217706824386,-0.07485547179073347,-0.019690268268674052,0.042676217706824386,0.31422873592214356
0.25124440450046553,0.023533611596448317,0.05244624980537462,-0.061760584401339566,0.023533611596448317,0.528879023813704,0.16499763541977727,-0.013265991416518134,0.05244624980537464,0.16499763541977733,0.5369396453316743,0.0524033631956278,-0.06176058440133956,-0.01326599141651813,0.0524033631956278,0.26877909844950654
0.21787620795803636,0.04117377163413271,0.06032868079288069,-0.05461380476818394,0.041173771634132716,0.5317365223553371,0.19785195197539795,0.01847853340848509,0.06032868079288069,0.19785195197539795,0.5311540621615248,0.05256021702174963,-0.05461380476818394,0.01847853340848509,0.05256021702174963,0.285036695453839
0.23292504631947855,0.05121641517438811,0.06028889480964303,-0.08767326953885037,0.051216415174388095,0.4910664215467442,0.17183080958413796,0.015383312375606716,0.060288894809643064,0.17183080958413802,0.5372743994605005,0.06429284825547629,-0.08767326953885034,0.01538331237560671,0.06429284825547628,0.27829732208338975
0.2260773857416616,0.04653976447564605,0.06472389308324177,-0.07997218504846476,0.04653976447564605,0.5115618459390888,0.15226451012003808,0.04453467631987342,0.06472389308324177,0.15226451012003808,0.5785334671896805,0.08552202225269176,-0.07997218504846476,0.044534676319873415,0.08552202225269176,0.27140994862302514
0.21775291994300397,0.04915823724044523,0.0781339260047586,-0.09221679140141167,0.04915823724044522,0.4702691180921218,0.13169546187275863,0.0525280741733611,0.0781339260047586,0.13169546187275863,0.5689640893186279,0.06096808443163656,-0.09221679140141167,0.05252807417336109,0.060968084431636566,0.26365022910141817
0.2205746030404397,0.05216448892359197,0.060963771249924345,-0.09510026019721243,0.05216448892359197,0.486986665273896,0.15410341916179976,0.057476005015729525,0.060963771249924345,0.15410341916179976,0.6080318219372912,0.09003110381217255,-0.09510026019721243,0.05747600501572952,0.09003110381217255,0.2914059142500033
0.2131737087112167,0.03818141068002581,0.0706749277031845,-0.09499066115886266,0.03818141068002581,0.4985437817894942,0.17747870657076664,0.05208116345456036,0.07067492770318448,0.17747870657076661,0.5886428170412936,0.06863512162821792,-0.09499066115886266,0.052081163454560354,0.0686351216282179,0.302270421022673
0.20947562734440356,0.05329815700746908,0.07978354593782816,-0.10012286567885506,0.05329815700746908,0.4862892474225802,0.1666081016053183,0.03140937883365247,0.07978354593782819,0.1666081016053183,0.6214275509990813,0.0629283328054733,-0.10012286567885506,0.03140937883365249,0.0629283328054733,0.2889058780863131
0.20029019068376638,0.06515207500902814,0.05011294228606235,-0.09068755834588615,0.06515207500902814,0.43810897837019236,0.1282256084513529,0.01619516513155422,0.05011294228606235,0.1282256084513529,0.5896837981758136,0.060785814679567826,-0.0906875583458862,0.016195165131554223,0.06078581467956783,0.29781122047513414
0.22377805879804186,0.06383912725398047,0.06390178003661352,-0.12070880477400367,0.06383912725398047,0.49768319590885707,0.1614018847814018,0.04431654472566014,0.06390178003661352,0.16140188478140177,0.55886907873843,0.06556745486483782,-0.12070880477400367,0.04431654472566014,0.06556745486483784,0.2993528475364569
0.23637657040179333,0.04885606300948679,0.048328140525704194,-0.11980838772852191,0.0488560630094868,0.49590499204298855,0.14570155709056207,0.05185848366661955,0.048328140525704194,0.14570155709056204,0.5037433082358878,0.05431690368138228,-0.11980838772852187,0.05185848366661955,0.05431690368138228,0.2755745978981678
0.22216566477570754,0.05545513256834149,0.026963610216130116,-0.11160480893535378,0.055455132568341475,0.48548768201503173,0.18774218182167815,0.03255100537928459,0.02696361021613011,0.18774218182167815,0.5724292682062091,0.05233836889073348,-0.11160480893535381,0.03255100537928456,0.05233836889073346,0.2736763389679562
0.2031516674249454,0.05238900664416979,0.048589953787362763,-0.09815676658229258,0.052389006644169824,0.4608946322487976,0.14233905011696213,0.03305553697141791,0.04858995378736279,0.14233905011696216,0.5323215744870017,0.0343131428617746,-0.0981567665822926,0.03305553697141793,0.0343131428617746,0.2580673323694718
0.2199418403960968,0.06467621720683996,0.04067883813776468,-0.10675747606674481,0.06467621720683994,0.44721812423921375,0.1538981175031058,0.03767687013115214,0.04067883813776467,0.1538981175031058,0.549209845098259,0.06183507902227918,-0.10675747606674482,0.03767687013115214,0.06183507902227918,0.29622650566681197
0.204427037570356,0.06073160596333876,0.0222759279751861,-0.08600402526557649,0.060731605963338764,0.4384164623364743,0.11427430713431808,0.05441849418468146,0.02227592797518611,0.11427430713431805,0.4635658050741442,0.08864936691576249,-0.08600402526557649,0.05441849418468147,0.08864936691576251,0.27807925886148716
0.2026194560487175,0.06010071513414618,0.005634723759044155,-0.09029489230759344,0.06010071513414617,0.454599031284767,0.12626594120470958,0.06537648753518446,0.005634723759044155,0.12626594120470958,0.3992747554759035,0.09587286588440236,-0.09029489230759345,0.06537648753518446,0.09587286588440236,0.3010023386097998
0.19003039289570767,0.06024207248007393,0.030524156516744942,-0.09726952927422075,0.06024207248007395,0.48970681934080434,0.1584194935673863,0.07378953248222526,0.03052415651674496,0.15841949356738635,0.41067367396966964,0.08594624610437838,-0.09726952927422074,0.07378953248222529,0.08594624610437837,0.29764900034942066
0.19707135852902807,0.05427307687431113,0.029984561098571637,-0.0994860149418352,0.05427307687431114,0.47124622346773093,0.12474035188150998,0.07879712445362261,0.029984561098571606,0.12474035188150996,0.4047844878965891,0.09155033961253849,-0.09948601494183525,0.0787971244536226,0.09155033961253846,0.30062711459727814
0.21490963321695844,0.10705734249553867,0.06743718399064587,-0.06779814185179553,0.10705734249553864,0.5309657565731157,0.18300409216002406,0.089474533311727,0.06743718399064584,0.18300409216002406,0.4425343572052093,0.09283480581944034,-0.06779814185179554,0.08947453331172696,0.09283480581944033,0.2980239307412581
0.22750386130441622,0.10378329708583062,0.06598782612043526,-0.09166435550431165,0.1037832970858306,0.5510572096129237,0.18569071879295676,0.08516094430075057,0.06598782612043524,0.18569071879295676,0.44231626465764684,0.08069830278719456,-0.09166435550431169,0.08516094430075054,0.08069830278719455,0.3187743043719572
0.22039481600742444,0.08467713257391966,0.06949349759517097,-0.09134757491057817,0.08467713257391965,0.48817956262216805,0.15013769182402545,0.07496044234810197,0.06949349759517098,0.15013769182402545,0.39791640313004234,0.06876504668643588,-0.09134757491057817,0.07496044234810197,0.06876504668643588,0.3131688691804711
0.23632296603280115,0.10702530275784752,0.08213123127353777,-0.08810695958314241,0.10702530275784751,0.47929860338090896,0.14334417625352122,0.048652373200709115,0.08213123127353779,0.14334417625352125,0.40779214013480847,0.0760286990238325,-0.08810695958314242,0.04865237320070911,0.07602869902383248,0.31736037190119093
0.22585567990231323,0.0908705715018128,0.05917763916875517,-0.09039953624917864,0.0908705715018128,0.44046132679213795,0.09575960060870718,0.040967704330571085,0.05917763916875517,0.09575960060870717,0.36858193970433456,0.05056202374981303,-0.09039953624917862,0.04096770433057108,0.05056202374981303,0.32590669713860326
0.2393778090754508,0.09675044397372261,0.06586155220143006,-0.10996907675768178,0.09675044397372264,0.4230865513239369,0.08840446025415531,0.04305456404928714,0.06586155220143006,0.08840446025415528,0.376189346942825,0.052557057328507926,-0.10996907675768176,0.043054564049287126,0.052557057328507926,0.3375478464106314
0.2548478601655942,0.10082333941072782,0.051102702963035304,-0.14011393791946103,0.10082333941072782,0.3990282842304904,0.0918329798992879,0.017258998646648278,0.051102702963035304,0.0918329798992879,0.3911125163244765,0.06278670553007763,-0.140113937919461,0.017258998646648274,0.06278670553007763,0.3608659166566263
0.2862399780778104,0.13687548500948413,0.07750133997683598,-0.1291478205191976,0.13687548500948415,0.4056658620775917,0.09558649412232902,0.030293637396674844,0.07750133997683596,0.09558649412232904,0.3833528168279064,0.06026383175636968,-0.1291478205191976,0.030293637396674865,0.06026383175636969,0.3655989521836576
0.28529387507914017,0.12357599172046832,0.0728259523329885,-0.1303268054286058,0.12357599172046828,0.44561201572570175,0.12578096602707642,0.01990335136386607,0.07282595233298847,0.1257809660270764,0.34993558234391486,0.03301562594230757,-0.1303268054286058,0.019903351363866027,0.03301562594230756,0.36927650334831225
0.2822081204011025,0.13748949848502207,0.08027171086081362,-0.10999868229268768,0.1374894984850221,0.44829978740971055,0.12061328425257227,0.0176316109543678,0.08027171086081364,0.1206132842525723,0.3569952443341059,0.01881328359788737,-0.1099986822926877,0.017631610954367785,0.01881328359788737,0.3519520866313102
0.2522911189427606,0.11623044640337568,0.07964460754655664,-0.09981339310492093,0.11623044640337571,0.4383801748346955,0.13784560270912255,0.012498965965358374,0.07964460754655665,0.13784560270912252,0.3522043100262464,0.017598760924522026,-0.0998133931049209,0.012498965965358369,0.017598760924522037,0.33804238327648833
0.2598807140221609,0.14064884779635708,0.06736963832097007,-0.13501120501467498,0.14064884779635706,0.4759081947548017,0.12946176097418838,-0.008007908607943063,0.06736963832097004,0.12946176097418835,0.34185922189739376,0.0351986273426829,-0.135011205014675,-0.008007908607943091,0.035198627342682885,0.3708555386475845
0.22437811391691667,0.09791542145354928,0.06781190469252117,-0.1134567798934531,0.09791542145354928,0.4454924868920834,0.14713172165970292,0.014726413342272933,0.06781190469252117,0.14713172165970292,0.3781509023410883,0.04787686982731287,-0.11345677989345307,0.014726413342272943,0.04787686982731287,0.34073643162553285
0.21753299179374294,0.1082464235672656,0.06518253977725254,-0.10554840917107418,0.1082464235672656,0.45123386559973033,0.19033334400480476,0.026506479147862513,0.06518253977725255,0.19033334400480478,0.41164971808998585,0.05044198622161714,-0.10554840917107419,0.026506479147862482,0.05044198622161714,0.30927382531910985
0.2226988821052992,0.10672595012056148,0.05807990044707719,-0.10943119527959175,0.10672595012056148,0.4547949359822301,0.17809242390848898,0.049080225475239644,0.0580799004470772,0.17809242390848892,0.4123125322942439,0.07357235287824447,-0.10943119527959173,0.049080225475239644,0.07357235287824448,0.3117752258634404
0.2212278296396687,0.11203245573442393,0.058162950802451735,-0.09332242605346984,0.11203245573442397,0.44801834108846067,0.1768592173083796,0.04188400865844903,0.05816295080245175,0.1768592173083796,0.4257953935069484,0.05027048378611487,-0.09332242605346983,0.04188400865844907,0.05027048378611488,0.2799921316267812
0.22302390142700113,0.11314132576882889,0.05179263295484489,-0.08675314677133739,0.1131413257688289,0.47506642158132345,0.16721594367941156,0.06212904264918556,0.05179263295484488,0.16721594367941153,0.41992245544811346,0.038931886305278905,-0.08675314677133739,0.06212904264918555,0.038931886305278905,0.25366119872638093
0.24041416259172163,0.13506064535807646,0.04420624396086813,-0.07228258784133093,0.13506064535807652,0.49985425913865306,0.18080175786879488,0.0843605815149702,0.04420624396086813,0.18080175786879482,0.3957361626360117,0.030066578000207667,-0.07228258784133094,0.0843605815149702,0.030066578000207667,0.24436911573109
0.2617659091542735,0.14910500943991334,0.06356644773060185,-0.07083504443681507,0.1491050094399133,0.5286850489396382,0.21797672684128924,0.09902838766171167,0.06356644773060183,0.2179767268412892,0.3979320374797137,0.046247443907675455,-0.07083504443681507,0.09902838766171172,0.04624744390767546,0.27108425977734146
0.2354123966778761,0.14011714753314802,0.05062184211250438,-0.06346968258350418,0.14011714753314802,0.5402431922038269,0.2029060443978633,0.09712656969279772,0.0506218421125044,0.20290604439786336,0.42179746261143697,0.04434808022494223,-0.06346968258350416,0.09712656969279773,0.04434808022494223,0.25665772908506396
0.24520961476453396,0.13180696549010174,0.050066534870514524,-0.06865627358541099,0.13180696549010176,0.5234597238621633,0.20192393833055905,0.08936381201734468,0.050066534870514524,0.20192393833055905,0.4337490422263076,0.011262460248299789,-0.06865627358541097,0.0893638120173447,0.011262460248299792,0.23622697253108557
0.23532863902085097,0.1539238350699861,0.047852659774030346,-0.08131364110043568,0.1539238350699861,0.5753504443989014,0.17844281091007952,0.08406441851056193,0.04785265977403035,0.17844281091007952,0.3845154767221089,0.01471739457725868,-0.08131364110043567,0.08406441851056196,0.014717394577258685,0.23759257995404348
0.26321557182847877,0.1878674651057396,0.055580318779742746,-0.08614815794202224,0.18786746510573968,0.5880532572648983,0.16193055614795493,0.06830300961435605,0.05558031877974277,0.16193055614795493,0.3973368560581769,0.0278124743715029,-0.08614815794202224,0.06830300961435608,0.027812474371502912,0.24864577370446678
0.2758189675955446,0.1400425206484885,0.03836963532258892,-0.08238278742884103,0.1400425206484885,0.5269023302728277,0.14918243862257113,0.10102823969517552,0.03836963532258893,0.14918243862257113,0.3993791191443741,0.05057063596994775,-0.08238278742884104,0.10102823969517552,0.050570635969947764,0.260311213757027
0.28735065312946223,0.16084620256788257,0.036078331009834146,-0.09691303293781892,0.16084620256788257,0.5214802634993989,0.17931056516855168,0.07509981633035084,0.036078331009834166,0.17931056516855168,0.4449046623836576,0.03918715589078776,-0.0969130329378189,0.0750998163303509,0.039187155890787764,0.2574612955031591
0.2822036059425133,0.16168574890108184,0.003917185036696729,-0.08492782832927478,0.1616857489010818,0.548056910296875,0.17528067706248193,0.07379702174500652,0.003917185036696722,0.17528067706248188,0.4670583817661609,0.06296799612807706,-0.08492782832927478,0.07379702174500649,0.06296799612807708,0.24581210650629734
