t1:ID_t1:ID,t1:ID_t1:dam,t1:dam_t1:ID,t1:dam_t1:dam
0.48144352,0.15617713,0.15617713,0.55107164
0.4418788,0.13539371,0.13539371,0.5007403
0.4450232,0.110722944,0.110722944,0.45513752
0.43504566,0.08657112,0.08657112,0.39350444
0.41333613,0.08460484,0.08460484,0.40252957
0.38687065,0.063841715,0.063841715,0.35408488
0.409601,0.079871915,0.079871915,0.34259856
0.4241994,0.093841046,0.093841046,0.31627116
0.39318043,0.08475958,0.08475958,0.301871
0.36519545,0.059741978,0.059741978,0.28143495
0.36976126,0.041050695,0.041050695,0.25166863
0.38224435,0.06397241,0.06397241,0.27217934
0.36136568,0.057970766,0.057970766,0.27334884
0.3456031,0.06720499,0.06720499,0.23524189
0.32193196,0.054322135,0.054322135,0.23741092
0.31822562,0.01795573,0.01795573,0.22374116
0.32083136,0.010706972,0.010706972,0.22634716
0.3106686,0.018062113,0.018062113,0.19827169
0.3103414,0.03505905,0.03505905,0.1929889
0.29678118,0.030817838,0.030817838,0.19909234
0.30339566,0.027689887,0.027689887,0.1979405
0.3084819,0.027436512,0.027436512,0.19969003
0.28079754,0.010018222,0.010018222,0.19067009
0.3029278,-0.012256209,-0.012256209,0.19355534
0.30756387,-0.015635112,-0.015635112,0.173003
0.3156783,0.002890502,0.002890502,0.1788444
0.30303234,0.009462843,0.009462843,0.19873679
0.3020492,-0.0012826072,-0.0012826072,0.18722558
0.31387118,-0.019596111,-0.019596111,0.17283414
0.29242295,-0.006014443,-0.006014443,0.1771309
0.30901313,-0.022034446,-0.022034446,0.17502105
0.31852147,-0.019364605,-0.019364605,0.1883338
0.3122894,-0.02377538,-0.02377538,0.1911444
0.3387036,-0.03221729,-0.03221729,0.18575011
0.33245897,-0.04892959,-0.04892959,0.19025044
0.31358832,-0.042759877,-0.042759877,0.18497394
0.2776318,-0.036710802,-0.036710802,0.18707041
0.2797315,-0.044545203,-0.044545203,0.18505953
0.26864582,-0.019874202,-0.019874202,0.19968288
0.27416205,-0.038718477,-0.038718477,0.20801517
0.31498483,-0.03351232,-0.03351232,0.1914351
0.34017947,-0.042992853,-0.042992853,0.20897847
0.33919516,-0.028190998,-0.028190998,0.22061323
0.34020668,-0.0401791,-0.0401791,0.23107845
0.33277035,-0.06428571,-0.06428571,0.24324092
0.31610772,-0.06524593,-0.06524593,0.22489187
0.29874054,-0.05401402,-0.05401402,0.2033278
0.30870908,-0.05681063,-0.05681063,0.21140303
0.31056756,-0.038954984,-0.038954984,0.20173006
0.28190994,-0.020101037,-0.020101037,0.20778939
0.27195024,-0.016812805,-0.016812805,0.19745356
0.27819005,-0.021162681,-0.021162681,0.1981318
0.31154773,-0.035181325,-0.035181325,0.20574276
0.28758845,-0.034191765,-0.034191765,0.1972074
0.33196428,-0.054263357,-0.054263357,0.17227623
0.36624417,-0.047426805,-0.047426805,0.19206303
0.37575907,-0.06075909,-0.06075909,0.20823327
0.38986656,-0.06548734,-0.06548734,0.21177572
0.3728634,-0.062802255,-0.062802255,0.19581991
0.36132938,-0.06998551,-0.06998551,0.19138886
0.32448536,-0.0884477,-0.0884477,0.20181897
0.33965403,-0.09224073,-0.09224073,0.22177656
0.3405277,-0.10031651,-0.10031651,0.20843217
0.34212124,-0.09724009,-0.09724009,0.20864116
0.34701356,-0.08299127,-0.08299127,0.2080214
0.31301245,-0.06759699,-0.06759699,0.20265763
0.27301717,-0.05820456,-0.05820456,0.2007977
0.26120105,-0.04353939,-0.04353939,0.20538935
0.26811424,-0.029834814,-0.029834814,0.20681642
0.2916719,-0.024506807,-0.024506807,0.21311148
0.31642807,-0.017092945,-0.017092945,0.18560956
0.31925717,-0.038081028,-0.038081028,0.1872956
0.33089694,-0.048348576,-0.048348576,0.17286359
0.30412823,-0.036456022,-0.036456022,0.18707061
0.30269167,-0.031168262,-0.031168262,0.2005187
0.31817034,-0.04223797,-0.04223797,0.18887101
0.32748175,-0.03994737,-0.03994737,0.19921184
0.37396464,-0.04415875,-0.04415875,0.19147487
0.39769125,-0.061601214,-0.061601214,0.21410556
0.38660222,-0.03474512,-0.03474512,0.21841666
0.3773104,-0.045707725,-0.045707725,0.22509263
0.35523984,-0.04497939,-0.04497939,0.24819477
0.3424363,-0.037071668,-0.037071668,0.24051061
0.36305752,-0.040399965,-0.040399965,0.24521475
0.33835456,-0.03677016,-0.03677016,0.22119969
0.34304905,-0.0532637,-0.0532637,0.19762589
0.31483606,-0.04637029,-0.04637029,0.20292966
0.31483442,-0.04334386,-0.04334386,0.19565834
0.3167457,-0.04989551,-0.04989551,0.20022641
0.29275808,-0.039106395,-0.039106395,0.2139773
0.31746295,-0.021329494,-0.021329494,0.22101709
0.30915794,0.0087466985,0.0087466985,0.20909707
0.33237904,0.0030280473,0.0030280473,0.21371217
0.26940966,-0.008040803,-0.008040803,0.2049805
0.29769439,-0.0028938116,-0.0028938116,0.19337521
0.33154452,-0.008803625,-0.008803625,0.19202064
0.34839958,1.7860926e-5,1.7860926e-5,0.19310714
0.33653814,-0.010712924,-0.010712924,0.2040102
0.33735505,-0.0044239988,-0.0044239988,0.18085612
0.32246682,-0.01823814,-0.01823814,0.19041991
