t1:ID_t1:ID,t1:ID_t1:dam,t1:dam_t1:ID,t1:dam_t1:dam
0.45344390123147554,0.152809157314084,0.152809157314084,0.5160544139198256
0.40601357464036414,0.12991446791766464,0.12991446791766464,0.525037326087238
0.3838178533242475,0.09043979864708485,0.09043979864708485,0.431064877817886
0.42243792602559577,0.07455206813221062,0.07455206813221062,0.43747011301583427
0.4306320617829804,0.043453375202285045,0.043453375202285045,0.40579347993983195
0.4127907919926543,0.05240085086385018,0.05240085086385018,0.34465882971014783
0.4032798464691366,0.009183752963178382,0.009183752963178382,0.30961505171738507
0.37371578259607463,0.007432756584561985,0.007432756584561985,0.30092374746290773
0.38621910941988885,0.01686175790403104,0.01686175790403104,0.2707406883892479
0.3445964133647983,-0.008552710947809765,-0.008552710947809765,0.28164919048666437
0.3343468375641473,-0.018834271017285156,-0.018834271017285156,0.27178205790903054
0.32664831872556715,-0.03122253892622473,-0.03122253892622473,0.2466075199197468
0.3033570920270006,-0.027805854492459744,-0.027805854492459744,0.2628423970033753
0.30894827457246166,-0.03852857284337252,-0.03852857284337252,0.25414485194104125
0.2512764967709207,-0.054017907023166986,-0.054017907023166986,0.29024958262641015
0.2500928781727258,-0.03897670389804161,-0.03897670389804161,0.2803484394124925
0.25473420283895276,-0.029860083000748723,-0.029860083000748723,0.27836002663708326
0.25972769291179276,-0.044127617398631205,-0.044127617398631205,0.2689763030650107
0.23877150171397782,-0.035365221394027334,-0.035365221394027334,0.25863094178673873
0.24693321602996052,-0.04385652133139948,-0.04385652133139948,0.2468638375276302
0.2737998567424336,-0.05964105155106108,-0.05964105155106108,0.2477089060152471
0.27497186048233724,-0.05508684076606445,-0.05508684076606445,0.22594507518630358
0.27487208889870735,-0.05114897690545331,-0.05114897690545331,0.20965842568746612
0.23626801796407437,-0.03899026246636571,-0.03899026246636571,0.20415663507407023
0.2544167689896789,-0.0419762973148033,-0.0419762973148033,0.21069977359372252
0.29238936300060414,-0.04625911324696406,-0.04625911324696406,0.2093051596429096
0.28466548540553477,-0.06604323819547661,-0.06604323819547661,0.22258088249683547
0.264406473724643,-0.0493219877901992,-0.0493219877901992,0.19529671105537091
0.2581895462495349,-0.057119439542774604,-0.057119439542774604,0.20518852893832953
0.28263464921468634,-0.05468596852462754,-0.05468596852462754,0.20987158775344575
0.27101326316333285,-0.05370534555464977,-0.05370534555464977,0.22695641247969806
0.30049518774752143,-0.0661318838588986,-0.0661318838588986,0.20425003967243466
0.2669566390026061,-0.06228035400971119,-0.06228035400971119,0.2052542389608852
0.2976969166753446,-0.07328603089310114,-0.07328603089310114,0.20645446913418838
0.31495139992806925,-0.08424202926352117,-0.08424202926352117,0.20546750426536434
0.32546231308554047,-0.09251027687620061,-0.09251027687620061,0.2346909819436674
0.3192054039989265,-0.09467640635883984,-0.09467640635883984,0.2364938130664501
0.3167964416909227,-0.10315059274849278,-0.10315059274849278,0.23529676973742142
0.29864209741968645,-0.07068963024602434,-0.07068963024602434,0.23259949038853778
0.32617048880072236,-0.05834020500264316,-0.05834020500264316,0.2254467336674747
0.3187430111720103,-0.07120717788305599,-0.07120717788305599,0.23273029834246672
0.3371344700021732,-0.050128985223845415,-0.050128985223845415,0.21861558068345469
0.3532184048517554,-0.05058953218159609,-0.05058953218159609,0.20377523809557693
0.37090056893263756,-0.0463555542636161,-0.0463555542636161,0.18547907483677137
0.34602444784395797,-0.04503259741796329,-0.04503259741796329,0.19645577218314347
0.36927645241803664,-0.04297974800949971,-0.04297974800949971,0.16505464232896483
0.36522294144200523,-0.04498607664636288,-0.04498607664636288,0.16606768589135926
0.39278407622556877,-0.04995852827407818,-0.04995852827407818,0.1711891163350055
0.43317843013745405,-0.04471400578049029,-0.04471400578049029,0.16195092786223558
0.4352514428411602,-0.07059519247531255,-0.07059519247531255,0.165548875261331
0.4343361376582008,-0.07608915933729068,-0.07608915933729068,0.16576888545797305
0.3736070597469183,-0.08203396479465172,-0.08203396479465172,0.17571791943435588
0.3389444577752062,-0.08230919584251269,-0.08230919584251269,0.184763693782615
0.35530779272001906,-0.08278362526733135,-0.08278362526733135,0.21323556326732593
0.3545133264875469,-0.07088368484989678,-0.07088368484989678,0.23080413925909746
0.3321356868938191,-0.060058890009553924,-0.060058890009553924,0.22383950004020642
0.304388179088529,-0.06801662859612898,-0.06801662859612898,0.2440335817982521
0.31492645955368914,-0.06558172122521129,-0.06558172122521129,0.21757630812638987
0.31960421129239525,-0.05532897358035999,-0.05532897358035999,0.22249765104526342
0.3165370283245969,-0.03440708888212179,-0.03440708888212179,0.2090126983709637
0.306918736152307,-0.030594249315190145,-0.030594249315190145,0.20056477299340605
0.2991955234751184,-0.02693060610280181,-0.02693060610280181,0.18533592938837284
0.33685837058355467,-0.04302073332450266,-0.04302073332450266,0.19555744388590818
0.36410785993772793,-0.053271254944967,-0.053271254944967,0.22281607694483407
0.38749099845289586,-0.0475826178248256,-0.0475826178248256,0.2276711912886104
0.40590996105207955,-0.05426145366506932,-0.05426145366506932,0.22477828391950203
0.3876999997980802,-0.040776052516696,-0.040776052516696,0.22377868957285005
0.3662715621573705,-0.054088625343745575,-0.054088625343745575,0.20938582436275133
0.3406363513495236,-0.04853751054915032,-0.04853751054915032,0.21269723458541007
0.33108322792454553,-0.03398409108877574,-0.03398409108877574,0.2115896872226629
0.3473329587637708,-0.017158135196088064,-0.017158135196088064,0.19477324962408693
0.3412521639639123,-0.049597267856422,-0.049597267856422,0.20494370909449172
0.33059538759885415,-0.033008048916531876,-0.033008048916531876,0.1807316115257017
0.35868380674563866,-0.030190886657443065,-0.030190886657443065,0.18343390173887328
0.34731225752782624,-0.008313609368022267,-0.008313609368022267,0.18485350637517614
0.3256032130149317,-0.013243543751155412,-0.013243543751155412,0.19819573485780007
0.3099588327817197,-0.0210910404038811,-0.0210910404038811,0.22683895958540037
0.2984416471695691,-0.018882634989477856,-0.018882634989477856,0.21717872257551182
0.3222192026149935,-0.014219756641001889,-0.014219756641001889,0.22427687666610405
0.3678423535688199,-0.011661890580304934,-0.011661890580304934,0.23229434695373252
0.3524869840918982,0.0015552307842513775,0.0015552307842513775,0.22398965033955462
0.3397299612938159,0.00034473703100994344,0.00034473703100994344,0.24357184394071
0.33519102290418057,-0.008443295446030813,-0.008443295446030813,0.23369100421565953
0.29137914232370327,-0.0019952456256927455,-0.0019952456256927455,0.2362012427344519
0.3251900922030518,-0.0010606023011969655,-0.0010606023011969655,0.20638933620220945
0.3140942916067701,-0.018692975216322974,-0.018692975216322974,0.22920903461864114
