Covariance,Estimate,SD
t1_t1,0.30653190878233777,0.07169114296249753
t1_t2,0.13268376065618104,0.028721872231779917
t1_t3,0.058286288425148845,0.030712321147363296
t2_t1,0.13268376065618104,0.028721872231779917
t2_t2,0.598100817779589,0.05294571550591253
t2_t3,0.07434723039182087,0.026761003731457494
t3_t1,0.058286288425148845,0.030712321147363296
t3_t2,0.07434723039182087,0.026761003731457494
t3_t3,0.33503202231626694,0.03045963204888673
