Covariance,Estimate,SD
t1_t1,0.3008055945356509,0.0802561320833247
t1_t2,0.11604737258245006,0.026849481092483828
t1_t3,0.059948611298522386,0.018329441652240944
t2_t1,0.11604737258245006,0.026849481092483828
t2_t2,0.6053660311158837,0.03551528961612101
t2_t3,0.07656827385866412,0.015444460581136828
t3_t1,0.059948611298522386,0.018329441652240944
t3_t2,0.07656827385866412,0.015444460581136828
t3_t3,0.342791935907357,0.029879466063736152
