Covariance,Estimate,SD
t1_t1,1.2121933575902561,0.06222688437857307
t1_t2,-0.03541563949184886,0.026324806008836747
t1_t3,-0.0025973651159638513,0.02202291693400119
t2_t1,-0.03541563949184886,0.026324806008836747
t2_t2,0.6730571301409977,0.030911316190347
t2_t3,-0.023463808060056907,0.021263387413585598
t3_t1,-0.0025973651159638513,0.02202291693400119
t3_t2,-0.023463808060056907,0.021263387413585598
t3_t3,0.5927489959019787,0.025357363187071182
