t1,t2,t3
0.41833618837113107,0.5372902166105824,0.47909507440240573
0.3951117653024273,0.5428920456553759,0.43582889814734127
0.36590451130376284,0.5394871100679026,0.42899681891660735
0.32247766792994065,0.48285484561897024,0.4059266434066819
0.30039720664695435,0.5044981150441089,0.38648122024130765
0.27964629227219245,0.4798649065829282,0.3907925058593993
0.2754051409676765,0.47655036734197415,0.3422831500890307
0.26324099969307707,0.4910750498284724,0.3690952960078222
0.2500802834827093,0.48549742031793713,0.36306690888087145
0.22577671544108313,0.44652732653145444,0.36256980211537465
0.2189885108381269,0.430299018094775,0.35503920485091506
0.25043001907474494,0.4490381630201226,0.3773227884961312
0.22873243532117637,0.45729466748584174,0.3548276625913861
0.2142240385824267,0.4649252290405739,0.3555853372223894
0.23082277439182763,0.4473182222574058,0.3517762242640829
0.20170166475986018,0.4833307561891132,0.32188250395791307
0.18570899995251847,0.47234130811657216,0.3580274338643759
0.2018128013831224,0.48274689580552377,0.3240051803678355
0.215197877057074,0.4794611338197489,0.3210377732894947
0.21971003819734106,0.4751401940710505,0.3338700283024506
0.24153314736297135,0.4520638730355766,0.341835599980669
0.19764401223788416,0.4868686265388032,0.3321706460501049
0.2141474666331903,0.482779285808277,0.34253588052138045
0.22178717152907587,0.4893288568815745,0.3383135995172194
0.20329124556316375,0.49728731092668244,0.3260936882542604
0.21468726009129208,0.47872495083361666,0.32375076815078996
0.2187339396150087,0.4948586317522036,0.34314276506831554
0.20834172037030074,0.46110612795921846,0.35066617907051
0.19351179975181682,0.4807032646852075,0.3123120979783344
0.1985393587099748,0.4633194775275724,0.34397900839387346
0.20635012500535843,0.479153583139685,0.3476385165183272
0.2083553122208091,0.47794904119324944,0.3333498461547973
0.19261744285730797,0.4662871513538688,0.33138859837350315
0.20326328358877419,0.4695970512969654,0.3501960720938599
0.18570962420418202,0.503477254653208,0.3452020044152538
0.19300767496335514,0.4942392206347619,0.34900303841087676
0.17825691824520015,0.5073697937354739,0.35177917578018164
0.1821004041100337,0.477396610350417,0.3551992330397128
0.1730910806227997,0.4674583330071293,0.33683691093224355
0.16913968282513225,0.4684501159694708,0.39239059875981225
0.17501322896801097,0.4822549315741888,0.389271575020086
0.1884471493320509,0.475193541624283,0.37128124719633027
0.17722099780875375,0.4650582441279433,0.3689382940873712
0.18515953339889668,0.4765596154645188,0.3927805825928606
0.17894478299634634,0.4689382694453972,0.3763622700087516
0.16316298132382678,0.4423317714113489,0.3726462515907596
0.18858583518404368,0.4183422299567765,0.3612522284838246
0.19099513029669796,0.43093152206664453,0.38553357380449776
0.19574154396931556,0.4590351433375065,0.38766245011543715
0.19478387419470838,0.4477369738458869,0.3973439017682996
0.1971127526791088,0.420243652198269,0.41824326745265755
0.17392502511788016,0.42915837379979543,0.3832340141646993
0.1856125132683851,0.4484088105402006,0.383520863477257
0.16874389587502014,0.4610883433844783,0.3996040827742921
0.19214464555735583,0.4491032732419283,0.37685510123078125
0.19642485225126777,0.4694453751426657,0.3867059218488752
0.20009738189462625,0.4659244338120378,0.39879731032330956
0.1862777843246205,0.469388509142658,0.36414475756876047
0.18867316565068312,0.4658150388333772,0.37438350389839037
0.19741792259310129,0.470059111884638,0.37854622799987747
0.17474011401687442,0.4795927938882109,0.381469412476699
0.175770475033855,0.4582330036193528,0.4057671806049734
0.1763188108247141,0.4927353377266517,0.37730868623809544
0.18448698572846145,0.4770926916205609,0.3612456465528046
0.1854469825580565,0.4694314300060694,0.3659723740876535
0.17815745164432462,0.4557625949469926,0.344575869909705
0.18930359447187556,0.45147277430140376,0.3801027094714158
0.19929973270859663,0.4662367777396399,0.3672695724389066
0.205780554293046,0.4952801810772771,0.34478391942841924
0.2008979149950915,0.4876568068755088,0.336417975370212
0.20073571676880367,0.5064237950744309,0.36773387804602375
0.1790703039216006,0.4886090485090198,0.3699059541525325
0.16097548028398026,0.48769452660613494,0.3758279962538287
0.15693168031969115,0.4836812694486477,0.3500707095371209
0.1744692865801987,0.4693863635645037,0.33727450841115053
0.1749360498873011,0.47807657557173405,0.3433312305240757
0.16147354382312662,0.48120510317160936,0.343965720460989
0.15838661188580383,0.4859632752359668,0.3555011373542439
0.16435310013683976,0.48259919935410817,0.34325519911417984
0.15118168784922145,0.5025900226502237,0.36467178081010493
0.140942894910374,0.5170835974840887,0.35860815010711034
0.16034882069180612,0.466259034880977,0.3693942832081474
0.1688765094670586,0.470595438067831,0.346148334495153
0.1534540221900448,0.46363430921126875,0.33977455941499757
0.16378039686492116,0.4509171876521917,0.35903378115780005
0.16537036000606103,0.4464029251666201,0.3588700022526511
0.15174186425655495,0.46229404553341447,0.3702094977296255
0.1645053129565288,0.4719561043829221,0.367546883835451
0.1685319098017513,0.48642829161827184,0.3778252060933742
0.1735128965195906,0.4799973286015942,0.3629458058422932
0.16797922453696004,0.4855197357158063,0.36841884664779395
0.1779659479817797,0.4712432726961126,0.4053522603740618
0.16604385994595638,0.47297663152574854,0.3742512409234955
0.17491435863668464,0.47988472855646536,0.3755643699277537
0.1672414213110373,0.48907176457664986,0.3831995909427795
0.17149766190609356,0.46849126205386327,0.39270148998470544
0.15419616036750472,0.4440585929370404,0.39725146328352223
0.1626729675923921,0.4494223821505209,0.3754111435198956
0.15679306561567702,0.46563859635118315,0.38374454066484226
0.14224486829716232,0.4587956810425696,0.4043925415400634
