Covariance,Estimate,SD
t1_t1,1.2646786918101849,0.05906226919111826
t1_t2,-0.05241888974259017,0.02909881343777221
t1_t3,-0.006983758280691711,0.02778438978704071
t2_t1,-0.05241888974259017,0.02909881343777221
t2_t2,0.6550111040649528,0.04829577828895723
t2_t3,-0.018393201499987435,0.024359430910699333
t3_t1,-0.006983758280691711,0.02778438978704071
t3_t2,-0.018393201499987435,0.024359430910699333
t3_t3,0.5802572022474302,0.03001883618428225
