Covariance,Estimate,SD
t1_t1,0.18636145763909107,0.03858977239211771
t1_t2,0.12071819848876703,0.03439877583451483
t1_t3,0.04515245586330984,0.018889626973195576
t2_t1,0.12071819848876703,0.03439877583451483
t2_t2,0.5703470459935039,0.07200623533761331
t2_t3,0.06116296483032004,0.027057007266520154
t3_t1,0.04515245586330984,0.018889626973195576
t3_t2,0.06116296483032004,0.027057007266520154
t3_t3,0.34328192011971237,0.030049245053662757
