ID,EBV,PEV
0,-0.33457006529590905,0.010321153499218002
678,-0.22023572783345183,0.44293547706651415
728,-0.35144446892632186,0.36500048514271244
2284,-0.16778005856838238,0.3127318100987977
817,-0.35324725685499486,0.36172402608887866
2611,-0.2897462488924916,0.1690510203610535
684,-0.213877126685442,0.40776635568990005
674,-0.11958268977487979,0.3229705768346732
2281,-0.20521806879301707,0.33151003857194494
366,-0.278428996790381,0.35700667797367774
368,-0.35675764191260906,0.39868321597978795
1369,-0.35927361122467594,0.32778659728966475
355,-0.3408057870681962,0.30721050661966004
364,-0.24522723000658608,0.5207362301809493
1367,-0.19983713792628374,0.40476840645114054
1417,-0.15202019762000307,0.1728046512102572
322,-0.22029079141242316,0.355471827719759
328,-0.2944127987401134,0.3464350141969731
1338,-0.3159523656115426,0.3297358183618204
323,-0.3120493612769213,0.40278322261362914
327,-0.2884445079185785,0.41399192336674606
1336,-0.27631066421320116,0.4103615420401993
1342,-0.2725700782100541,0.2379370732034958
371,-0.4070759754072858,0.44393231914073406
1396,-0.31496911156790136,0.3387348411697954
1480,-0.13545361427798264,0.18377537105573502
438,-0.14847727689195434,0.29426518675890573
431,-0.266232431554058,0.44019250854567477
1467,-0.22274636369923137,0.28718613245212754
2039,-0.03451449405658809,0.13394646327068513
350,-0.8967165819099238,0.4001045100301922
349,-0.8221141242799872,0.38519509693790155
1357,-1.235169824784674,0.27253683880022594
353,-0.6383114657643807,0.5147657614641089
361,-0.6532889321112915,0.4203970296544265
1361,-0.8421398549516028,0.4913689700665897
1409,-1.4664972457748293,0.32462881391153475
346,-0.482400258966031,0.3912681941618348
338,-0.2025166668442131,0.37480469414672646
1347,-0.29774854084067387,0.23272604227987634
333,-0.44263455833215337,0.47077051431341077
329,-0.49682823966587264,0.5868431514295142
1339,-0.6229464756565676,0.4167328960143655
1390,-0.7605788274340333,0.20300120521285747
1462,-1.3196344218940594,0.14955920106733084
448,-0.39871525174728745,0.4038890191129305
451,-0.27378465356669496,0.41056399494106727
1486,-0.3878447854580939,0.33115632886395413
2045,-1.0071372662932747,0.1635947085906875
2139,-0.7626662903370145,0.16361364026608263
2643,-0.1924181667362138,0.18782356071576228
3266,0.009450489374787116,0.2350964841500141
337,-0.5728184850542226,0.33482735775533784
1349,-0.8399771583155318,0.34363849586930373
356,-0.5553798689367934,0.3581192452351274
352,-0.3662459643323909,0.3722205488941804
1358,-0.6199398717794699,0.43349338182984126
1406,-0.9637060716948936,0.23950325613117623
445,-0.38685836540726387,0.4015766356235208
1469,-0.5572179123161569,0.42152260974502814
403,-0.5242783197958868,0.4154338614838798
411,-0.35689182460765745,0.4299057411483168
1423,-0.4100281625048621,0.3817234356661517
387,-0.6034506658545822,0.4470427640826031
375,-0.4457077451201495,0.46236199812448314
1402,-0.6826776848460371,0.39953611051838656
1492,-0.7947388177724172,0.19583991105533757
2063,-0.8109955559216909,0.19221139378369587
2220,-0.4101338741567321,0.20267359760724907
362,-0.5420493677863414,0.31918687212601604
1366,-0.43906297659910665,0.3277200278626803
339,-0.22891111257538704,0.45457638781197185
1348,-0.3191067759746333,0.46758719028519585
1412,-0.34315567565639865,0.2768089526966477
372,-0.3218864298657755,0.4354891147255622
369,-0.23692352772136882,0.44314116111558804
1370,-0.2508802102789328,0.32714896352146294
1478,-0.17712908350530993,0.1753694100420062
354,-0.5865221236505882,0.4474762874571699
344,-0.3022066696790589,0.4074151601751162
1359,-0.37976009182833,0.3491839974046869
343,-0.4743006716986895,0.3539972521297973
332,-0.30567747932592576,0.3713401132882578
1344,-0.35787979603749526,0.28816399082919336
1408,-0.3334905125238769,0.21914213306127725
386,-0.17133769660107126,0.44788295467257105
374,-0.2684716881878763,0.4048368537366392
1398,-0.18976200611223562,0.38866982126145355
1472,-0.18684248358517436,0.15899852714505677
2032,0.09153269341964407,0.2570050680849339
722,0.3302229122754568,0.3118150947586698
2349,0.11373223047377921,0.25848311047765515
2595,-0.4334639449627884,0.1460328771910357
741,-0.20304750037779573,0.36836066661964406
753,-0.10771869606057256,0.3575589013752138
2320,-0.024321725647099744,0.11683574837733558
690,0.03042282153584914,0.4458743810726985
715,0.03653365531710041,0.32548343892551485
2259,0.29893484917094537,0.268083181327783
2905,0.2725675647626336,0.21033897710889032
3551,-0.10233710309700621,0.3407076623797903
4304,0.031653772613077974,0.3582859144652108
2347,0.7628589489775581,0.17322107315279153
378,-0.4544673645247901,0.3278773677381159
359,-0.2103548094132001,0.32364312372179
1386,-0.436105862403694,0.25859851668817474
345,-0.3452126675538606,0.3383767191910932
340,-0.3688146442360235,0.3393895735196962
1351,-0.32195639316488867,0.4101985055275294
1393,-0.4083350927915385,0.19758041097253204
1452,-0.5788089445225337,0.17422135560453705
377,-0.46800317868587066,0.5495321091285325
1380,-0.6334989096065469,0.3258681323157528
382,-0.16877692615241588,0.36113939835938874
1378,-0.038509164452130665,0.35502038238492944
1439,-0.31922367765286686,0.20769833471704094
1531,-0.5514276286484839,0.2471709591967459
489,-0.3496698951133535,0.4769058114427319
2091,-0.42746356242727274,0.35318970508551645
370,-0.5316828550664501,0.3798389124554862
379,-0.5696376373673955,0.4480222215124992
1375,-0.4806055229511119,0.29039774932223295
1495,-0.12063641735946279,0.16835598433235419
426,-0.241672871292371,0.45949467188201387
1476,-0.23252323196844593,0.25661432385900373
2051,0.3127776035327965,0.1779665946648114
2258,0.5835221727229786,0.19945648384062686
2655,0.5910554117835478,0.12712995546907566
475,-0.26598059030170795,0.4430498628689083
477,-0.31264859758542674,0.3458914076035902
2069,-0.25966514399683566,0.40343565789130653
381,-0.3490264963441725,0.34519302302871685
1376,-0.2344703571196778,0.3187379568937569
363,-0.3377542010213829,0.47814790692031356
1362,-0.4847642891373915,0.41831579007152053
1427,-0.4799025554418165,0.29334642072363504
419,-0.2275977091526453,0.4014616602268351
412,-0.2600926156552689,0.4374568949352537
1437,-0.08669221995605408,0.37715111635426624
1516,0.036366705840273246,0.2412717819941812
2212,-0.002375747801007953,0.22264749211253143
2700,0.40538591804131885,0.20672889913175746
3355,0.6253444731894705,0.05544027841840832
757,0.11774782465327521,0.2437286836665647
452,-0.19951312423325493,0.45335560200881464
1487,-0.07357814932540598,0.4254463184209161
2031,0.14161821953141643,0.2212506842528541
376,-0.4699637610108715,0.43729989125269036
1371,-0.4495102002046211,0.3414581877266447
357,-0.4813296473551976,0.4359051164185762
1360,-0.7205113963434477,0.37727452586421245
1425,-0.9653214534839623,0.15714786391006832
1509,-0.6831124458053008,0.17671012048505105
2147,-0.4342671367594739,0.1360560565492747
2350,-0.04276200142187246,0.22467882950774587
655,0.06313321192855594,0.38408452514958796
334,-0.5223472652942578,0.4727964362856915
1345,-0.4953505518075877,0.2943671090196689
1382,-0.5055449828425654,0.2778471171920534
398,-0.5368391108828819,0.36180056375319974
1436,-0.6371158484232375,0.36811312483406405
1514,-1.0517051325722684,0.19396133635951776
2168,-0.2138414438404886,0.1625605990919588
360,-0.3372335936831102,0.4219974957062857
1365,-0.31913896326126173,0.3252604408379893
348,-0.46285264269938947,0.31074652738874325
351,-0.2744457744107163,0.38280091648998116
1354,-0.3522002921271286,0.3549798155102939
1413,-0.3420901244073978,0.24655974430560262
1353,-0.4119528955269576,0.42093609606109467
1415,-0.4221868054739711,0.20823698010413608
1474,-0.37655473504886017,0.3177209159561544
409,-0.30001451741700885,0.3851396804286669
1426,-0.2528074130358312,0.36671124672258465
2026,-0.2147741320845442,0.23975707601394833
1383,-0.6109690148041692,0.2799175919792245
1441,-0.7112679557065269,0.16422505622273695
416,-0.3490199835729395,0.40994570410334463
1447,-0.4385588669195007,0.3323592991188047
1526,-0.48286981546796265,0.17863800594461615
2152,-0.389621416438419,0.2217451491274736
2365,-0.4684922039518715,0.22217618948591175
2789,-0.14079100968994637,0.16779579451971044
347,-0.2674548741484753,0.45168104099803247
1346,-0.31430583483998314,0.4271889012349935
341,-0.24618523003474682,0.47842156764808524
1352,-0.5904519056307684,0.42360968499481044
1394,-0.4748843526947249,0.2774066443742862
384,-0.5118246172252814,0.4086734534594639
1399,-0.6542313786205791,0.2776919804429705
1457,-0.6568002566440289,0.20512063609513628
427,-0.33648693685960673,0.3658857186805731
1466,-0.15864159066022268,0.25703840829578134
2015,-0.04555399308218873,0.11053322939841928
1379,-0.15120570979385634,0.31478455800036736
1435,-0.24155893454151187,0.14787060482732392
385,-0.18429917608922494,0.3837173095088746
1392,-0.060443239851756536,0.28784777605599204
1517,0.11040708711507641,0.2348353968812838
487,0.11844261825935902,0.35034487457261704
2086,0.4893838428266977,0.23303286942174686
2217,0.6225815460923821,0.1218537525163134
751,-0.3388868436941075,0.4358697194900687
2618,0.12589827007761475,0.2941810424040148
3456,0.028849615281011164,0.2453566398969137
3935,0.38710527772085,0.17016640603942218
391,-0.536968524590338,0.446177024794063
1405,-0.9549313475521468,0.3216026386911987
1460,-1.0210205006270778,0.18148620651345918
424,-0.22820582572648848,0.45266876042939075
421,-0.21133294719346854,0.5521739166145935
1451,-0.10370740814717186,0.5418381507170209
1543,-0.3641131135875919,0.17188663633661086
1384,-0.321310836461288,0.3112472742539517
383,-0.2550295603410036,0.5211635318245237
1389,-0.14781568339779383,0.32895469481256134
1449,-0.0885199316503674,0.19018256746018775
456,-0.21547310826941982,0.5511585526716948
1532,-0.02520756816298096,0.40733657775978604
2126,-0.08479753292443631,0.2415836005527353
2456,0.4096716944421981,0.11955844059531484
418,-0.27350307879374114,0.4253106634634494
1444,-0.45736011776085106,0.42624583654547143
394,-0.40317451210818495,0.4339541817873925
1428,-0.3411190067487201,0.32470677882481863
1519,-0.4119745463586306,0.18163168941925453
493,-0.10300657050325177,0.35417919959310307
2088,-0.031048973007421134,0.27442451492485603
697,-0.2272531511955222,0.44196514133599824
2239,-0.12239718464318314,0.3261957618290639
2040,0.24117969393784994,0.14208535180760598
2174,0.6002922226913937,0.14953073226096852
2494,0.5757976262780106,0.14145047250180742
2971,1.105947033808736,0.07763165592158006
1529,-0.11629040099039255,0.2178009040548763
325,-0.4534114181540812,0.3531567104456112
326,-0.4970851637695848,0.4389781343791565
1337,-0.7599989138951726,0.39683290524960074
324,-0.46851855933987147,0.4011412407555467
1335,-0.5000765154037583,0.38354135712103693
1341,-0.8048200445490044,0.2643686632456224
1403,-0.3180075583695963,0.31764462691095097
1489,-0.5510117864180434,0.2355795105037549
2092,-0.03680102401744932,0.2227341148916386
1438,-0.12191258185761039,0.1305462873835502
1414,-0.2047791828185578,0.2388129835464187
1521,0.07494657398169677,0.16310716577515813
497,-0.33217274592222956,0.41602735089669
2095,-0.06949764191862673,0.23465923285468557
2208,0.03271064110616843,0.18466309615336257
2477,0.3570260174700278,0.14373934777371528
3723,1.0117106413656658,0.10461470876408306
2173,0.20581436990200155,0.17798980241906948
1395,-0.3739295285859326,0.30325076047462574
1471,-0.514260671847073,0.17521202859397308
434,-0.44952100717330656,0.42835939802226
1502,-0.36678610885943974,0.30502191237614207
2047,-0.4343191172170737,0.20155980963740222
2170,-0.5389485012732522,0.16709439483004224
2355,-0.1318834285918754,0.14161002041728074
502,-0.498438884322027,0.38006289053665354
2105,-0.08446353976446887,0.372209463294751
2435,-0.335479764889634,0.19321329425839703
2861,0.010624720489438792,0.11859390074061428
2493,0.25296167055067575,0.15849267324053704
2042,-0.20125579359444246,0.18204681179759202
2162,-0.07139422055929352,0.15889733711430684
413,-0.18189857630080256,0.42427940809627046
1433,-0.3739346552402021,0.4231334495674755
1507,-0.2821550625143173,0.15401482182521345
499,-0.28490083203829814,0.3673623761349107
2083,-0.09677129172436993,0.2597664180110683
2370,0.196850542336149,0.19141250946862412
3042,0.7294981467156088,0.1829709929188268
3683,0.4818010216834277,0.1786375693017459
4284,1.0800900525246155,0.1185259611036542
4954,1.0301816593940263,0.13960159411452616
706,-0.39413227241750415,0.2964113072181041
2085,0.3068879853697725,0.2763694727787319
2277,-0.032765979133538216,0.3135256225117644
2801,-0.1761609788220472,0.1667364606211532
395,-0.2933617792385763,0.3917039139745191
1410,-0.23270956062441328,0.42750277860681835
1511,-0.1539623466447445,0.24669356092770567
471,-0.05373044395831882,0.38183146025515874
2121,-0.02484278379608948,0.22880393487581613
2364,0.2358576271936807,0.16652302870719057
800,0.022602376304802933,0.4073503589025352
2860,0.3914323170926582,0.29318804421915284
3472,0.6144983621143717,0.15704856012594848
686,0.1036195888103313,0.3459345694957649
1364,-0.35815742968779724,0.3481915079285857
1429,-0.09410180459749323,0.20100858607976912
373,-0.35687094834244,0.4021819653013857
1397,-0.4694613149948665,0.3512584123327897
1523,-0.42494843804212484,0.2454764439500751
2100,-0.2112652866209842,0.1923184669511634
2230,0.28567478227069815,0.23539626202382477
2033,-0.14666265971377282,0.163502750363549
1385,-0.47636666766655694,0.34566427234419955
1443,-0.8038694168570129,0.20970669657442495
396,-0.4130690496905174,0.40762360835116207
1446,-0.392005575577886,0.3487881784983873
1525,-0.6046768092306194,0.1616826242822504
380,-0.2585631872156875,0.5331760900256425
1373,-0.18262485003978784,0.5107004590203853
1430,-0.24187560970244465,0.22768305444316517
441,-0.1601983818238178,0.4516877256976069
1524,-0.06980533223431676,0.23762314326432174
2096,-0.26750839572142726,0.21072688876187234
2226,-0.10547339935203306,0.40358054060421483
2566,0.32606139514033705,0.18983647814159718
862,-0.2590656051845629,0.42837566479593414
3140,0.28545178636111457,0.3014519636391386
4209,0.9120428904104338,0.13755893588863247
1091,0.07541014682740209,0.403417550670229
1092,-0.1218212272464395,0.3048556706871263
3922,0.24823194341627972,0.17720793073043034
883,-0.2781957000660258,0.2999938088803489
3586,0.06227249079260653,0.27340015071152035
4144,0.5944796220684434,0.1437785431326059
5100,1.0895157586645623,0.19798178963160534
5422,0.47346147660299764,0.23876880539088693
1123,-0.18461980988021837,0.534269187756256
1108,-0.2812484690054871,0.47026558398231777
5174,-0.16759950085056188,0.3226179648940531
698,-0.0022761783278408866,0.3720928977612633
668,0.006122540147976945,0.3648439861007728
2271,0.4600888273225526,0.21381681449318565
725,-0.10328416152877484,0.3018139935331114
701,-0.22242556190816953,0.42082279182126797
2291,0.2500018003513533,0.2483192182083619
2683,0.9931363214077379,0.13848783270074747
1,-0.3400052641909818,0.3587559691309351
405,-0.3374442092058928,0.37130255812664026
408,-0.347344247879038,0.45605792909355314
1424,-0.3493451819493077,0.4520228887894114
1510,-0.3831530174825793,0.17254283652060035
2073,-0.2006187282458857,0.1819216681334932
2341,0.07085900251596705,0.12360872352082265
436,-0.11429379189656806,0.370341288158407
1498,-0.1441620550868783,0.34287432069877827
453,-0.36524988540411085,0.49212722606582526
1494,-0.31334484965500564,0.3766607866323611
2059,-0.22357666476315813,0.15564004056210834
2358,0.13313197787457715,0.16714340680506581
2735,0.7009008310973037,0.11560450979131857
3371,1.2045320760887435,0.15589190683136278
1060,-0.15592018746102454,0.38380744586026255
1048,-0.282200763047434,0.4556190841784248
4587,-0.16430925433073232,0.3964352865321768
5274,0.47024316804676836,0.30192567745241666
5461,0.05292646718598155,0.2790591113199883
708,-0.19988090765404215,0.3875410281753808
2243,-0.04167015341102055,0.30708927873595254
230,-0.8007447180764266,0.2913131382189723
75,-0.4957374075831273,0.5042320458099823
65,-0.5202758114784392,0.29489756277636875
1253,-0.7435648812058487,0.3657824940012166
111,-0.45460853756859493,0.4896946487090316
1269,-0.808473937691434,0.358755044476419
1671,-1.2477556159511691,0.1590514792350274
80,-0.4401979460824715,0.49573187900466353
79,-0.2254523990529852,0.451374071774912
1261,-0.360972334791626,0.40611933121126037
118,-0.4429996780557813,0.30420131190413496
1287,-0.6260151711540288,0.29565944467677974
199,-0.40266515743018216,0.3970595548431531
1682,-0.6973123442553201,0.2600727479017241
1881,-1.2128534897747658,0.2190781830522122
336,-0.4728800827880152,0.28635391323563353
342,-0.3697591885780813,0.3349651340919126
1343,-0.6525113778513397,0.3922894587004015
330,-0.5646392824571486,0.4029807931290684
1356,-0.7024079598316102,0.34153844798558414
1401,-0.9688519647306033,0.3294782777317367
1377,-0.39674690678159746,0.32069869402269063
1459,-0.6174231896141616,0.38161557062959756
439,-0.3015353759469805,0.5559484634308265
1473,-0.4131472849388998,0.351053633346809
2017,-0.7241994708701169,0.31964397088595975
2241,-0.5495477854893731,0.15574732712754127
2542,-0.3581675334206729,0.16307533672420219
2172,-0.348617059566666,0.23419636260250512
765,-0.3802135926605377,0.4814088483772294
2369,-0.1674409647847323,0.34194637241190184
