Covariance,Estimate,SD
t1_t1,1.1675111398158566,0.07334005262781478
t1_t2,-0.06374006878747879,0.02875215405856034
t1_t3,-0.019764574377348434,0.024606422982102027
t2_t1,-0.06374006878747879,0.02875215405856034
t2_t2,0.6503683577944644,0.03407390118489031
t2_t3,-0.036026202300461496,0.02380354043044859
t3_t1,-0.019764574377348434,0.024606422982102027
t3_t2,-0.036026202300461496,0.02380354043044859
t3_t3,0.5425264433490882,0.023537422561173634
