[1.0, 1.0, 1.0],0.9882770817119801
[0.0, 0.0, 0.0],0.003899625552875395
[0.0, 0.0, 1.0],0.001127323442579558
[1.0, 1.0, 0.0],0.0012517253052791483
[0.0, 1.0, 1.0],0.0040927834534827704
[1.0, 0.0, 0.0],1.4538925722719687e-5
[1.0, 0.0, 1.0],0.001169531144141162
[0.0, 1.0, 0.0],0.00016739046393905333

[1.0, 1.0, 1.0],0.9702604656442977
[0.0, 0.0, 0.0],0.005106892291912288
[0.0, 0.0, 1.0],0.0002844813029811552
[1.0, 1.0, 0.0],0.002767311602035429
[0.0, 1.0, 1.0],0.01350717078011153
[1.0, 0.0, 0.0],0.0016319245217184966
[1.0, 0.0, 1.0],0.006039259186314529
[0.0, 1.0, 0.0],0.00040249467062888894

[1.0, 1.0, 1.0],0.9459784241082978
[0.0, 0.0, 0.0],0.00538897108964284
[0.0, 0.0, 1.0],0.0030428304367217753
[1.0, 1.0, 0.0],0.01739871703974896
[0.0, 1.0, 1.0],0.013138694873867103
[1.0, 0.0, 0.0],0.005302477567010588
[1.0, 0.0, 1.0],0.006222878235825146
[0.0, 1.0, 0.0],0.0035270066488858765

[1.0, 1.0, 1.0],0.9276244562555707
[0.0, 0.0, 0.0],0.012425161500195353
[0.0, 0.0, 1.0],0.010757234737200179
[1.0, 1.0, 0.0],0.032213847145656595
[0.0, 1.0, 1.0],0.006126357944261104
[1.0, 0.0, 0.0],0.006550982421017446
[1.0, 0.0, 1.0],0.0023685406281483542
[0.0, 1.0, 0.0],0.0019334193679499852

[1.0, 1.0, 1.0],0.9200492374925638
[0.0, 0.0, 0.0],0.021233339685060637
[0.0, 0.0, 1.0],0.00596350492083316
[1.0, 1.0, 0.0],0.037261768027709904
[0.0, 1.0, 1.0],0.005869704532414607
[1.0, 0.0, 0.0],0.0035134473750488425
[1.0, 0.0, 1.0],0.0026290522509400146
[0.0, 1.0, 0.0],0.003479945715429038

[1.0, 1.0, 1.0],0.8803246636454367
[0.0, 0.0, 0.0],0.030126166508756956
[0.0, 0.0, 1.0],0.005333793919079335
[1.0, 1.0, 0.0],0.06366665385053856
[0.0, 1.0, 1.0],0.007529941400607347
[1.0, 0.0, 0.0],0.0033043805083623895
[1.0, 0.0, 1.0],0.002605739193527333
[0.0, 1.0, 0.0],0.007108660973691572

[1.0, 1.0, 1.0],0.8550302814559545
[0.0, 0.0, 0.0],0.02927985546947757
[0.0, 0.0, 1.0],0.013453506909848329
[1.0, 1.0, 0.0],0.08823509222601435
[0.0, 1.0, 1.0],0.0061872063850858675
[1.0, 0.0, 0.0],0.003759651594804321
[1.0, 0.0, 1.0],0.0010464420391056459
[0.0, 1.0, 0.0],0.003007963919709639

[1.0, 1.0, 1.0],0.8318665574314437
[0.0, 0.0, 0.0],0.02256886510967301
[0.0, 0.0, 1.0],0.011245716343450904
[1.0, 1.0, 0.0],0.11591850280697967
[0.0, 1.0, 1.0],0.0016381482939235702
[1.0, 0.0, 0.0],0.007161542935205587
[1.0, 0.0, 1.0],0.004550740074266651
[0.0, 1.0, 0.0],0.005049927005057083

[1.0, 1.0, 1.0],0.8044805185916254
[0.0, 0.0, 0.0],0.026209503708621212
[0.0, 0.0, 1.0],0.014990306524718805
[1.0, 1.0, 0.0],0.13141809143839175
[0.0, 1.0, 1.0],0.0003200989735487463
[1.0, 0.0, 0.0],0.008426406616919698
[1.0, 0.0, 1.0],0.012577350405773237
[0.0, 1.0, 0.0],0.001577723740401148

[1.0, 1.0, 1.0],0.7887007827328603
[0.0, 0.0, 0.0],0.02298813454925519
[0.0, 0.0, 1.0],0.019255797777236572
[1.0, 1.0, 0.0],0.14754968101397511
[0.0, 1.0, 1.0],0.0005544965512298478
[1.0, 0.0, 0.0],0.0056286325471013345
[1.0, 0.0, 1.0],0.009898190978122794
[0.0, 1.0, 0.0],0.0054242838502189805

[1.0, 1.0, 1.0],0.7477578758007418
[0.0, 0.0, 0.0],0.01875278368571905
[0.0, 0.0, 1.0],0.018325962354780893
[1.0, 1.0, 0.0],0.17078528938795556
[0.0, 1.0, 1.0],5.668053306493033e-5
[1.0, 0.0, 0.0],0.0021788798179226514
[1.0, 0.0, 1.0],0.029553044229019495
[0.0, 1.0, 0.0],0.012589484190795558

[1.0, 1.0, 1.0],0.6837620955100446
[0.0, 0.0, 0.0],0.012804882614334722
[0.0, 0.0, 1.0],0.02440586751498902
[1.0, 1.0, 0.0],0.21539399097396528
[0.0, 1.0, 1.0],0.0004953287397030824
[1.0, 0.0, 0.0],0.010249040167363046
[1.0, 0.0, 1.0],0.034163657620189386
[0.0, 1.0, 0.0],0.018725136859410713

[1.0, 1.0, 1.0],0.5709866692578943
[0.0, 0.0, 0.0],0.03138576885569692
[0.0, 0.0, 1.0],0.018645676933135836
[1.0, 1.0, 0.0],0.266610726977837
[0.0, 1.0, 1.0],0.000392119548732436
[1.0, 0.0, 0.0],0.010522853089234532
[1.0, 0.0, 1.0],0.0802236485705069
[0.0, 1.0, 0.0],0.02123253676696186

[1.0, 1.0, 1.0],0.4759550910834053
[0.0, 0.0, 0.0],0.016375391669654647
[0.0, 0.0, 1.0],0.02944811916727489
[1.0, 1.0, 0.0],0.3313401900038041
[0.0, 1.0, 1.0],0.003127397747383158
[1.0, 0.0, 0.0],0.020890700032410833
[1.0, 0.0, 1.0],0.097420697110562
[0.0, 1.0, 0.0],0.025442413185505042

[1.0, 1.0, 1.0],0.3642427170586271
[0.0, 0.0, 0.0],0.02444922760793039
[0.0, 0.0, 1.0],0.03226974508086648
[1.0, 1.0, 0.0],0.3775942444397373
[0.0, 1.0, 1.0],0.01040824498613671
[1.0, 0.0, 0.0],0.07455076548421256
[1.0, 0.0, 1.0],0.09235130939818043
[0.0, 1.0, 0.0],0.0241337459443087

[1.0, 1.0, 1.0],0.27775632500827363
[0.0, 0.0, 0.0],0.050394450717522514
[0.0, 0.0, 1.0],0.051430950655188344
[1.0, 1.0, 0.0],0.4073505841999133
[0.0, 1.0, 1.0],0.00956033644026591
[1.0, 0.0, 0.0],0.09907003683006961
[1.0, 0.0, 1.0],0.08076148088816135
[0.0, 1.0, 0.0],0.023675835260605203

[1.0, 1.0, 1.0],0.23923421134651374
[0.0, 0.0, 0.0],0.07123190937002355
[0.0, 0.0, 1.0],0.0574888443694599
[1.0, 1.0, 0.0],0.4248964500480847
[0.0, 1.0, 1.0],0.0022110545436471573
[1.0, 0.0, 0.0],0.11038470211006811
[1.0, 0.0, 1.0],0.08996470619836872
[0.0, 1.0, 0.0],0.004588122013834238

[1.0, 1.0, 1.0],0.16694665020908298
[0.0, 0.0, 0.0],0.10396524192913911
[0.0, 0.0, 1.0],0.06340672359269231
[1.0, 1.0, 0.0],0.39359300489049454
[0.0, 1.0, 1.0],0.0032553680056835984
[1.0, 0.0, 0.0],0.15256583530204648
[1.0, 0.0, 1.0],0.10737469714170905
[0.0, 1.0, 0.0],0.008892478929151904

[1.0, 1.0, 1.0],0.15567262232234974
[0.0, 0.0, 0.0],0.10925651539560943
[0.0, 0.0, 1.0],0.07892084668828867
[1.0, 1.0, 0.0],0.3841475778695876
[0.0, 1.0, 1.0],0.0036709346728035527
[1.0, 0.0, 0.0],0.14399809634897184
[1.0, 0.0, 1.0],0.10309301971261217
[0.0, 1.0, 0.0],0.02124038698977685

[1.0, 1.0, 1.0],0.14979880131483145
[0.0, 0.0, 0.0],0.12231736153732492
[0.0, 0.0, 1.0],0.0819644239485538
[1.0, 1.0, 0.0],0.3608083237460107
[0.0, 1.0, 1.0],0.0034669474341715903
[1.0, 0.0, 0.0],0.14956306033885627
[1.0, 0.0, 1.0],0.10153446421461637
[0.0, 1.0, 0.0],0.030546617465635063

[1.0, 1.0, 1.0],0.1223327126555868
[0.0, 0.0, 0.0],0.16731789998096414
[0.0, 0.0, 1.0],0.0642779849986539
[1.0, 1.0, 0.0],0.31909456053873486
[0.0, 1.0, 1.0],0.008121878240276402
[1.0, 0.0, 0.0],0.16632508517631112
[1.0, 0.0, 1.0],0.11904640251509262
[0.0, 1.0, 0.0],0.033483475894380214

[1.0, 1.0, 1.0],0.06544408532624905
[0.0, 0.0, 0.0],0.2557518232243404
[0.0, 0.0, 1.0],0.06631405668373995
[1.0, 1.0, 0.0],0.30973652445823585
[0.0, 1.0, 1.0],0.005821397435168658
[1.0, 0.0, 0.0],0.17244969032817922
[1.0, 0.0, 1.0],0.0975875218968037
[0.0, 1.0, 0.0],0.026894900647283136

[1.0, 1.0, 1.0],0.06440967723952132
[0.0, 0.0, 0.0],0.2992252273778259
[0.0, 0.0, 1.0],0.04503526891167145
[1.0, 1.0, 0.0],0.29331605580052583
[0.0, 1.0, 1.0],0.009828406641878963
[1.0, 0.0, 0.0],0.18142782541519759
[1.0, 0.0, 1.0],0.0819111179860007
[0.0, 1.0, 0.0],0.02484642062737842

[1.0, 1.0, 1.0],0.036560593466526244
[0.0, 0.0, 0.0],0.3614022708514217
[0.0, 0.0, 1.0],0.046019202481070436
[1.0, 1.0, 0.0],0.2579250335333423
[0.0, 1.0, 1.0],0.0071647844860855256
[1.0, 0.0, 0.0],0.17170376607877952
[1.0, 0.0, 1.0],0.08144972023804938
[0.0, 1.0, 0.0],0.037774628864724956

[1.0, 1.0, 1.0],0.030946980697405185
[0.0, 0.0, 0.0],0.4209734204083715
[0.0, 0.0, 1.0],0.0257606045215978
[1.0, 1.0, 0.0],0.23541860986376467
[0.0, 1.0, 1.0],0.0060741293609051375
[1.0, 0.0, 0.0],0.162129654656257
[1.0, 0.0, 1.0],0.08481740840750221
[0.0, 1.0, 0.0],0.03387919208419657

[1.0, 1.0, 1.0],0.01840166935070304
[0.0, 0.0, 0.0],0.4683886845410639
[0.0, 0.0, 1.0],0.020807336168414337
[1.0, 1.0, 0.0],0.20792735034818025
[0.0, 1.0, 1.0],0.00980970786692764
[1.0, 0.0, 0.0],0.1448977110216916
[1.0, 0.0, 1.0],0.08176348960664728
[0.0, 1.0, 0.0],0.048004051096371875

[1.0, 1.0, 1.0],0.01096665513522771
[0.0, 0.0, 0.0],0.5047503756339283
[0.0, 0.0, 1.0],0.032109470300037725
[1.0, 1.0, 0.0],0.181582727662257
[0.0, 1.0, 1.0],0.014468253893138947
[1.0, 0.0, 0.0],0.11788510276777077
[1.0, 0.0, 1.0],0.08608602158848117
[0.0, 1.0, 0.0],0.052151393019158145

[1.0, 1.0, 1.0],0.004235091692045051
[0.0, 0.0, 0.0],0.5512936648196296
[0.0, 0.0, 1.0],0.031349027471661954
[1.0, 1.0, 0.0],0.16347741171318714
[0.0, 1.0, 1.0],0.015951465817767393
[1.0, 0.0, 0.0],0.10985207075886046
[1.0, 0.0, 1.0],0.0500638575428661
[0.0, 1.0, 0.0],0.07377741018398237

[1.0, 1.0, 1.0],0.0013181790100783516
[0.0, 0.0, 0.0],0.5564633076920742
