Covariance,Estimate,SD
t1_t1,1.1978409741183969,0.09897946333931111
t1_t2,-0.050152788136005405,0.021642438651585737
t1_t3,-0.013132174220386327,0.0208923828991304
t2_t1,-0.050152788136005405,0.021642438651585737
t2_t2,0.6828365298869704,0.03556652143300488
t2_t3,-0.01825325339691335,0.017709853035325913
t3_t1,-0.013132174220386327,0.0208923828991304
t3_t2,-0.01825325339691335,0.017709853035325913
t3_t3,0.5983603922190905,0.04176303145304911
