t1,t2,t3
0.4475045469277678,0.5596263259737632,0.5339334716568428
0.43352373960611784,0.5825250015493335,0.5224496303521293
0.4373256946856997,0.5840801419840336,0.5039081626265789
0.40303125251556904,0.567886786968353,0.5065694420515895
0.4036746646196282,0.5676480234250639,0.49338463688837997
0.400892404228483,0.56824731956572,0.499052692604259
0.40263414347248305,0.5730266606091767,0.4840168913258234
0.4048554213830768,0.5651168539855184,0.48050115346549305
0.3900561621966399,0.5617592588431709,0.48335045773481167
0.40148370389709276,0.5634182384552083,0.4889662654885146
0.40926247893824963,0.5793785449685684,0.4818405999413354
0.381397240133804,0.5506952629437667,0.47691615507143226
0.38873029711332685,0.5655255393895577,0.4582668547382476
0.3833373377249495,0.5453562701873219,0.4573765049119013
0.37845082808052166,0.5076217999825359,0.4371454155336592
0.34196503889597285,0.5400780784545307,0.4118391752947613
0.3402848280342803,0.5373637991420148,0.4366761879851713
0.3491937890337392,0.5076511227181788,0.42278413278277704
0.33480978976561654,0.536299034476398,0.40722271714534514
0.3169405708294677,0.5225232036707852,0.40824515280212803
0.32556874493354393,0.4831508988783315,0.37635379784883694
0.3520560681145929,0.5066799395188637,0.37773180476218865
0.32385189399270026,0.47626565849110086,0.3537486410540701
0.3045066615877661,0.4599031160423757,0.3215175988491527
0.28446592892945577,0.486737138364909,0.35147154414634846
0.28115245577074965,0.43676166966604585,0.3347550552559475
0.2965418749826982,0.467194011091725,0.33613452482207196
0.26571309577857644,0.44038687293648116,0.3316801439957499
0.253585432237641,0.4439134634651674,0.31841651281114375
0.23644217061448355,0.4560423052320402,0.33983557233177264
0.21794598117397632,0.4488139100307657,0.3288149639918796
0.21547101206032435,0.46119234953901994,0.3153078846838024
0.2102485524846893,0.45519117983469803,0.34337005308130736
0.22844285848595283,0.45210123157234466,0.3086443849233163
0.192338076560918,0.4527395719699231,0.3084680109167473
0.20305597447435506,0.44860868979167223,0.32877480711289675
0.19656224882283296,0.4560594692931582,0.3405275249150601
0.1906326677676869,0.4664114767158464,0.32708938030346696
0.17664894327201944,0.446780847734121,0.28739793006571035
0.1644734947042711,0.4584556038719499,0.30012581067585475
0.14975845608919944,0.4527110239461883,0.3018118653246045
0.1459965623631445,0.4448608628918024,0.30682218087096436
0.1534098931668208,0.4399290087371022,0.3006899521476719
0.15347112982882,0.45963863777817376,0.32239206365292605
0.14447223278440316,0.45858911042206485,0.32721775666960456
0.1520137267033109,0.4581470895790856,0.3116714622074971
0.16212967507872272,0.4565996762000591,0.3177783913987409
0.16397755637150335,0.4528341013809636,0.3176093459132701
0.1460700890863423,0.4629651766062477,0.3061310253891225
0.15267401258597912,0.4774959425234636,0.32993057793139985
0.1641545975432471,0.48022015312582134,0.33280295409471056
0.15597026731286945,0.45722402845419746,0.342874002405096
0.16582610076483278,0.46871328554782177,0.3068123092393681
0.1672911987920309,0.45324024802511503,0.3209560776658226
0.15258765672021876,0.4749452152083063,0.318603437634639
0.1732790263701339,0.47436545828888466,0.3303043594060215
0.19017735523604182,0.47062225515583267,0.2998340533567386
0.17652292861205585,0.4659366191872117,0.32502244195510605
0.17298283918152524,0.44077720633169587,0.3293092759977795
0.16892209333045474,0.443218314988852,0.34445204877501684
0.17583077668947808,0.4634713658756258,0.3057109080604063
0.16740056164095732,0.4423662765171976,0.3152022125818703
0.16508042350345475,0.4481361685396852,0.33123891217414103
0.17030204104590493,0.43489060633026255,0.3115020494731309
0.1568446826731938,0.4495115153189338,0.29551969225743907
0.16678493383202428,0.43340267046054143,0.30350283641414333
0.1812556880344668,0.4354717480216193,0.3109078920579014
0.172124172261251,0.4342695818586954,0.324578001336656
0.17124569636637418,0.43889933065644277,0.3232690808781754
0.1692591299054473,0.42143629158309787,0.3324759845966202
0.18602722093312407,0.433842567350741,0.33001224764323545
0.15552068579667214,0.4286150379009883,0.3596595890200246
0.14280341867248478,0.4306662597175645,0.3383078651626593
0.1594264081658871,0.4198283606313022,0.35043150658935235
0.15958208480609756,0.42386767595670194,0.33659111875980474
0.16622757569832936,0.4265103768919867,0.3391030779272764
0.15410064862282966,0.431873751326097,0.3347944828519416
0.1454029314922472,0.43462863946657926,0.3119553341695899
0.14751368399346051,0.4309927646334721,0.33788441615585063
0.1324840129560497,0.41248612923575717,0.35146719105739344
0.14466184029459256,0.4265614743374602,0.34671672880321464
0.144457293979916,0.4460898542309593,0.38487568818231815
0.14153914706217108,0.4213391273896438,0.36063088567302887
0.14216591210446644,0.4432217575797731,0.367694966070031
0.12852919985466324,0.4198671578234863,0.3789191324793413
0.1355964169165484,0.44574161867113393,0.376613349132131
0.11995287401730337,0.4368856286424151,0.3818297299852823
0.11934322221776089,0.4463102609283162,0.37696199516786116
0.11530329435105191,0.4567988993180696,0.36672285469609733
0.11651218131224092,0.4215678193484649,0.37719931592679967
0.11011733768575335,0.4687624755929186,0.3857355835145598
0.11466464396873537,0.4839134532465277,0.3755795535006729
0.10070373409190206,0.4373597860858562,0.38439286125172134
0.1179489132062939,0.44022636109935215,0.38471343246707207
0.1042094569550253,0.44055361053438435,0.36428735158659836
0.11383839835973054,0.45661660710000057,0.40007815753426373
0.1062456266014548,0.4435993266545912,0.3982745276488783
0.12746519045102805,0.44973721896380336,0.38721842910909954
0.11574168671845307,0.45853602197153936,0.39869798262253914
0.12154350491777795,0.46460967361067607,0.40578586405458156
